"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"BandSAboutMovies","19 December 2020","This movie failed at the box office and nearly ruined the career of John Carpenter. Think of that as you watch it. But did it really fail? It made nearly $20 million on a $15 million budget, but audiences must have expected more. Studios certainly did.Was it because E.T. came out at the same time, as well as so many other science fiction and fantasy films? Did the recession make people not want to watch something so nihilistic? Did the sheer level of gore turn people off? Were people upset that he remade a film some considered a classic*?After one market research screening, Carpenter asked the audience what they thought. One answered, ""Well what happened in the very end? Which one was the Thing...?"" When Carpenter said that the answer was up to their imagination, the response was, ""Oh, God. I hate that.""How could audiences respond to a movie that did not spoon feed them any of the story beats? That doesn't have a single character to root for or get behind? That is influenced by Lovecraft - as our the other Apocalypse Trilogy installments Prince of Darkness and In the Mouth of Madness - in that ordinary people face off with supernatural horror that they are doomed to be destroyed by, which isn't really what mainstream America wants from a popcorn film?Yeah, it could be all of those things. Or perhaps, the world was not ready for it. But watching the end of this film, as everyone sits around wondering who has a disease that they can barely understand and know will eventually impact them, yeah. I think the world of 2020 is ready for it.I wonder what it's like to watch this movie when it screens every year at the Amundsen-Scott South Pole Station. I bet it feels pretty real there, too.In an interview with the AV Club, Carpenter said, ""If The Thing had been a hit, my career would have been different. I wouldn't have had to make the choices that I made. But I needed a job. I'm not saying I hate the movies I did. I loved making Christine and Starman and Big Trouble in Little China, all those films. But my career would have been different.""As it was, Carpenter was reluctant to make the film** and nearly quit before it ever started filming. A lifelong fan of Howard Hawks***, he felt that his version of the story - both are based on Who Goes There? by John W. Campbell Jr. - was unbeatable. But as he re-read the original story - spurred on by co-producer Stuart Cohen - he saw how he could make a movie with a vision for his time, just as Hawks had thirty years ago.Beyond Carpenter, so many talents make this film work. Of course, there are the actors on screen, like Kurt Russell, Keith David, T.K. Carter, Wilfred Brimley, David Clennon and Richard Dysart. But there's also the astounding production design and storyboards from Man-Thing artist Mike Ploog and Mentor Huebner, which were so detailed that several of the shots from this look like carbon copies of their sketches. There's Dean Cundy working to make every shot look amazing - this is his first major studio movie with Carpenter. Want it to get even better? Sure, Carpenter could have done the score, but he got Ennio Morricone****. And finally, the Rob Bottin-lef effects team were pushed to the brink of exhaustion - Bottin was only 21 years old and ended up going to the hospital for exhaustion, double pneumonia and a bleeding ulcer after working for an entire year on the film, sleeping on set - but the work they created will never be duplicated and puts any CGI efforts to remake this film to shame. Carpenter thought that having someone in a suit - like Alien - cheapened the film. He wanted something more. Well, he got it. In the last battle with the Thing, fifty different artists are operating the monster.We're lucky that this movie exists. I saw it at the drive-in this year and it felt like it could have been made today. It was too imaginative, too nihilistic and too good for most people, even nearly forty years later.*One of the reviews that upset Carpenter the most came from the co-director of the original, Christian Nyby, said, ""If you want blood, go to the slaughterhouse. All in all, it's a terrific commercial for J&B Scotch.""**Originally, Universal was going with Tobe Hooper and Kim Henkel as the team for this movie, but were unhappy with their take. John Landis was also considered, but the film was really greenlit when Alien was such a big deal in 1979.***How big of a fan is Carpenter? You can see scenes of The Thing from Another World during Halloween.****Morricone's score for this film was nominated for a Razzie, while his score for The Hateful Eight - which has some unused music from this film in it - won him his only Best Original Score Oscar.","
            10/10
            "
"The_Wood","20 April 2002","John Carpenter's The Thing is hands down the best horror film ever made. Not only that, but it is also on of my personal favorite films of all time. What makes the movie so great?  It's hard to put my finger on it. Everything just seems to work in The Thing, it's one of the rare occasions where everything just seems to fall in place.  The film is even superior to Alien in creating a type of moody atmospheric hell.  The fact that it's not only about the gore (which is wonderful btw), but it is able to create a paranoia that is unmatched in films.  A truly wonderful film that is worshiped by all horror buffs, and anyone who has good taste in films.","
            10/10
            "
"DanTheButler","15 December 2022","The Thing does a great job at holding my attention throughout. It has just enough to gross me out while making me wonder if the person next to me is an alien.The idea that this movie was made in the early 80s and it took years to be reevaluated before being well received just tells you how ahead of his time Carpenter is. Kurt Russell is one of my favorite actors from the pre2000s and this is a good example of why.It's one of those special movies I can't get enough of. Every viewing feels like the first. I can't be the only one who feels the same amount of dread and uncertainty every time I watch it.","
            8/10
            "
"TheLittleSongbird","8 April 2011","The Thing is not only a brilliant remake(which I was not expecting after seeing abominations such as Psycho and The Wicker Man) but it is also a brilliant film that seamlessly blends horror and sci-fi amongst other things.The atmosphere is especially what makes the movie so good. To this day, very few other movies have shocked, haunted or unnerved me as much as The Thing. The scenery, sets and costumes are eye-popping and the effects are brilliantly designed and suitably grotesque without distracting too much.There is also Ennio Morricone's most haunting score, a cracking script and a deliberately slow-paced but compelling story that is quite ahead of its time. Not to mention wonderful direction and credible and well-written characters. The acting is equally great, in my mind Kurt Russell has never been better, likewise with Keith David and Wilford Brimley has brilliant delivery of the lines.All in all, a brilliant film and one essentials and its genre(s). 10/10 Bethany Cox","
            10/10
            "
"Xstal","12 September 2022","You're stationed at an isolated outpost in Antarctica when a helicopter arrives intent on shooting a dog it had been pursuing across the tundra. Things get out of hand and the occupants of the chopper have their ability to pursue curtailed, more permanently than they'd like. Not too long after this carnage it becomes apparent that the pursuing shooters had a pretty good reason for wanting to remove the dog from the land of the living as the dog turns out to have the same aspirations as its pursuers, albeit in various guises, transformations, metamorphoses and reconfigurations.While this was made in 1981 it remains to this day one of the greatest and most engaging pieces of horror movie making that has ever been created.","
            10/10
            "
"fullbug","29 May 2021","Classic and timeless that is now almost 40 years old. Great cast and character interaction, and covers the whole gambit of genre's (sci-fi, action, horror, thriller, mystery). There are even a few comedy moments, and with it taking place in Antarctica, it could even be classified as an adventure. It is one of the most re-watchable movies ever made.","
            9/10
            "
"DavidSim240183","1 May 2008","In 1982, two films were released within weeks of each other that were both about aliens. Steven Spielberg's ET, and John Carpenter's The Thing. Of the two of them, ET was the one that won the hearts of people the world over, even though The Thing debuted first. Because people were so entranced with Spielberg's warm, fuzzy feelgood alien fable, they stayed away from The Thing in droves.Its not hard to see why. The two are diametrically opposed. One is an optimistic tale designed to warm the cockles of the still-beating heart. The other is a harsh, uncompromising film that paints alien life as something purely determined to destroy us. I guess audiences felt ET was a much cuter prospect than The Thing's tentacles and slime coated saliva!It's taken some time, but The Thing has gone on to win over a substantial cult audience. As it should. Because The Thing is that rare example of a superior remake. It takes all the best qualities of the 1951 classic, and reinvents them in startling and imaginative ways. Indeed Carpenter does his job so well he actually succeeds in making a film that is in every inch the equal of the genre's showrunner, Alien. And that's even rarer!Carpenter's film follows its source material more faithfully than The Thing From Another World did. It keeps the frigid wastes of Antarctica as a setting, because its the perfect backdrop when you're trying to establish a heightened sense of isolation. But although a bit thin on characterisation, the remake gets right inside the mindset of the actors, and amplifies the uncertainty and fear that slowly surrounds them.Frequent Carpenter collaborator Kurt Russell returns, hot off the success of Escape From New York, cast once again as one of Carpenter's perpetual anti-heroes. He plays MacReady, the helicopter pilot at an Antarctic research station (what they're researching is anyone's guess). The trouble begins when a Norwegian chopper from a nearby station flies over MacReady's, trying to gun down a Siberian Husky from the air.They end up dying for their troubles, and while the camp tries to solve the mystery of what happened, they take in the Husky and add it to their own. Except that this Husky, is not a Husky at all. But a shape-changing alien. The Norwegians discovered it frozen in the ice, and when they thawed it out, it massacred their crew. Capable of absorbing its victims at will, it can duplicate a living being right down to the smallest detail. Soon paranoia and suspicion works its way through the 12-man crew, until no-one is certain who is human and who is not.The Thing is one of John Carpenter's finest films. In fact I'm tempted to say its the best film he's ever made. Even surpassing classics like Halloween and Dark Star. The reason why I place The Thing at the top of Carpenter's list is that it feels like the last film of his that could truly be called a classic. All the others thereafter have felt like Carpenter was slumming it. Films that didn't flow with the cool sophistication and ragged intensity so prevalent in his earlier works.But The Thing had John Carpenter at the peak of his powers. Never has he generated suspense to such an unbearable degree. Not even in the ferocious Assault on Precinct 13. From the second the alien makes its presence known, Carpenter ratchets up the tension level relentlessly. And when he delivers his punches, they come with an agonising jolt.The film is a blend of pure atmospherics and visceral horror. An approach that can often seem at odds with one another, but in Carpenter's hands melds together beautifully. Bringing in Rob Bottin of The Howling fame, he lays to bear some of the most astonishing transformation effects you'll ever see in a horror film. Amorphous shapes. Half-formed human features starkly contrasted with gaping jaws, spider legs and fully flexible tentacles. Indeed the film's effects are so amazing and squirm-inducing, The Thing came under fire for being too realistic!That type of thinking misses the point entirely. It only shortchanges the film's values. And there are many. Carpenter only stages an effects setpiece when he needs to. Its in the film's quieter moments where he seems especially attuned to the story. The Thing is an often bewildering tale of shadows, whispers and implications. Characterisation has never been one of John Carpenter's strong suits, but it works to his advantage in The Thing. Because we hardly know anything about the cast, it only makes the present situation that much more confusing. We're never certain, from one moment to the next who is who. And because of this, The Thing holds up very well and maintains its mystery on subsequent viewings.A special mention should go to the excellent film score from Ennio Morricone. A pulsing thud thud every two seconds. It creates an eerie, spooky feeling that is very hard to shake. The whole film is a wonderful exercise in paranoid manipulation. The scene where they blood-test each other to see who's human is wound up with such dexterity by Carpenter, you may find yourself biting your nails without even realising.The Thing is a pure unadulterated classic. Even the ending leaves you with the vague suspicion that not everything is resolved. An underrated film, well worth the reappraisal it received. And so much better than ET!","
            9/10
            "
"SnoopyStyle","11 October 2014","It's the start of winter. An isolation group of scientists at the United States National Science Institute Station 4 in Antarctica is interrupted by a Norwegian helicopter buzzing around. The Norwegians are throwing charges and shooting at a dog. George Bennings (Peter Maloney) is shot and Garry (Donald Moffat) kills the supposed mad Norwegian. Clark (Richard Masur) takes the dog in. MacReady (Kurt Russell) flies Dr. Blair (Wilford Brimley) and Garry to the Norwegian camp. They discover it smoldering and a place of massacre. Windows can't reach anybody on the radio.The makeup special effect is gruesome and astonishing. The pre-CGI real effect reaches an all-new high. The snowy atmosphere is stark. No room is given to sentimentality. Director John Carpenter has crafted an incredible masterpiece that is a must-watch for all horror fans. He brings out his music sound effects once again. The testing scene raises the tension beyond high. It's one of the most intense scenes in any horror.","
            9/10
            "
"Hitchcoc","10 March 2017","I don't know if I could ever watch this film again. It's one of those where, once you get involved, you sit on the edge of your seat, feeling everything that befalls these poor men. If one wanted to create a hell on earth, this would be it. From the Norwegians chasing that dog, to a minute by minute effort to survive and save civilization from this horror. The special effects dealing with the aliens transformation are stunning, especially when one realizes it was 1982 and the CGI stuff was really barely a thought. We care about the characters but are not let in on anything, so when something jumps, we jump with it. If there is a criticism, there is no release from the tension. Even if one is able to relax for a minute or two, there is an atmosphere of threat over everyone. When you can't trust the person you've known much of your life, who works next to you, when he becomes a deadly beast, what can you do? This is one of the greatest horror films ever.","
            10/10
            "
"Red-Barracuda","29 December 2012","A dog is chased through the wide open snowy expanse of the Antarctic by men in a helicopter who attempt to kill it with a rifle. They fail and die, and the dog enters an American compound unharmed. The men of this outpost now try to discover what events led to this bizarre sceneJohn Carpenter's remake of the 1950 Howard Hawks original The Thing From Another World is a definite example of a remake that exceeds the original. With this film Carpenter upgraded the original with excellent use of very impressive practical special effects. These effects still look extremely good today thirty years on. But it's not just this that has been improved; the characters and dialogue are better, while the sense of paranoid mystery is an entirely new addition to the story. Despite all these aspects, it comes as a surprise to a lot of people that The Thing was a box office failure upon release in 1982. Even the fools at the Razzies jumped on the bandwagon and nominated Ennio Morricone's Carpenteresque soundtrack for 'worst musical score' – a frankly ludicrous decision. Anyway, it was only in the years that followed that The Thing built up a reputation as a cult favourite, to the point that it is now considered something of a classic. Which is the way it should be considering that this is a highly effective and claustrophobic sci-fi horror movie.","
            10/10
            "
"ChadKuhns","5 August 2002","Just to put things in perspective for you before I get into my thoughts on this film, I am only 20 years old and have grown up in the era of CGI, blue screen effects...and this movie was made around the same time i was born.With that said, WOW, I only recently saw John Carpenter's version of 'The Thing', and what a masterpiece it truly is. I have long since been a fan of John Carpenter, in particular his works from the late 70's and 80's. In 'The Thing' John Carpenter has truly crafted a paranoia inducing, perhaps gut wrenching classic.The movie is an update of the classic 'The Thing From Outer Space', but only like it's predecessor, this film is in full color, and the characters of this film have much more to worry about than an alien veggieThe film centers around a group of Arctic Researchers you encounter an alien lifeform capable of taking the form of anything it comes into contact with, and out of for that matter. Kurt Russell stars as R.J. MacReady, an alcoholic Vietnam Vet, thrust into the role of leader of a group of relatively cold and callous men all of whom are readily plunging into manic paranoia and somewhat madness once they realize that they are up against a creature that can take any form, be any one of them.John Carpenter, more than in any other of his films, manages to create a truly believable and incredible atmosphere. When watching this film you truly get the sense of the dark,sinister, desolate surroundings, you feel and realize that these characters have no where to go...never for one second do you not believe they are stuck on a polar ice cap. Also, this film has perhaps one of the greatest endings to any film of it's genre, or any genre for that matter. I'm not going to give it away here, but to say that it will leave you wondering would be an understatement.Kurt Russell is superb as MacReady....truly conveying the emotions of a man thrust into a situation of unimaginable horror, forced to lead a group of men who cannot trust that the man next to them is not the creature that has driven them to the brink of paranoia and emotional meltdown.I don't care if this movie is 20 years old by now, the special effects in this movie are gut wrenching, mind blowing, and absolutely awesome. They blow away any CGI pixel based crap out there today. The 'Thing' itself is a truly horrifying and disturbing creation...unlike any alien you have ever seen in a movie before. Those who have a low tolerance for gore and blood had best prepare themselves for watching this movie.This movie does what any good horror/sci fi movie should do, it really thrusts you into it's character's world. It leaves you wondering, what would you do, who could you trust if anyone you knew could be the creature waiting to feed on you, and take you over as well.  The images, and ideals of this movie stayed with me long after i first saw it, and today as i write this review send a chill up my spine.It is a true shame this movie is only now getting the proper recognition it deserves. A box office flop when released, now more then ever when movies are paper thin with plot, and one dimensional in effects, this film can be appreciated as a true masterpiece of sci/fi and horror.
If possible, get the Collector's Edition DVD, and enjoy it in anamorphic widescreen..the way it is truly meant to be seen. Marvel at the incredible scenery, the taught direction, the excellent atmosphere, the sweat inducing, gag reflex activating, and everything else that makes this movie great.
Watch it with the lights out, with a group of close friends...maybe even with a dog around...if you don't what i'm talking about...you will afterwards.Don't let a classic pass you bye","
            9/10
            "
