"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"MarcusMaatta","21 February 2019","This movie is like the most beautiful canvas with a perfect pace, soundtrack and setting. Each character sets their own mark as a personality and animation, and I have not been this stunned by an animated movie (outside of Japan) since Fantastic mr. Fox. My only complaint is the lack of depth but all movies do not need to have an amazing plot twist or intellectual revelation.It is what it is, and I really hope this is the start of something new.","
            10/10
            "
"hfreinoso","21 December 2018","Please go watch this movie please even if you seen it already or saw it already see it again see with your brother your sister mother father family brother, cousins, uncles, aunts, Grandma buy your ticket go this film will not disappoint you I 100% guarantee that . I loved it non said. I think they (Sony) saved the best for last. And for being animated and a PG film, This film is x100 better than homecrap. And this film is a game changer for cinema. The voice actors are spot on, and the critics are right, THE FILM IS THAT DAMN GOOD. 10/10 best animated film I ever seen. The #1 film of 2018. I thought Infinity War was #1, but it all changed when I saw this film. 10/10 best animated film I ever seen. This film is a classic already.","
            9/10
            "
"shanksfilmmaker","26 December 2018","Loved this movie.. wasn't expecting it to be this good. Stan Lee is up in the heavens smiling down.","
            10/10
            "
"Achyut_Prashast_Singh","15 December 2018","I totally enjoyed Spider-Man: Into the Spider-Verse in IMAX 3D. It was action-packed, funny, at times emotional, inspiring & completely exhilarating. A TRUE comic-book movie. Great for kids & families. It has also got a great, memorable music. As it's a Spidey movie, there's a lot of action as said before and it's executed very well. Every single Spidey is impressive. It's not only for kids but also for adults who won't mind bringing out the kid within themselves. I myself felt like those days, when I watched animated Spider-Man on television with an action figure in my hand, were back.In short, it's a must watch action-adventure movie. Plus, there's an interesting post credits scene, so if you want, you can stay. And of course, love and respect for you Stan Lee, may your soul rest in peace.","
            9/10
            "
"dunninglevi","15 December 2018","I knew this would be a good movie but it really blew my mind! The animation is on point, it really has a feel good and comedy perspective. I almost went to watch the next showing it was that good. 10/10 totaly reccomend watching this!","
            9/10
            "
"repojack","19 October 2020","Who would think an animated Spiderman could outshine it's bigger budgeted counterparts.","
            9/10
            "
"sorlando-15239","17 December 2018","For the first time, Sony Pictures Animation could made a movie that pass the stars from all movies of Disney.","
            10/10
            "
"staypuff-589-883937","19 December 2018","I enjoyed this movie more then anything else made in 2018. The person I went with didnt like it too much but wow I was into this from start to finish and thats coming from a pretty critical movie goer. Visuals were A+ voice acting A+. I recommend going on mushrooms.","
            9/10
            "
"odd-mike","16 December 2018","My only gripe is not enough Mulaney! Every shot in this movie was rendered with a purpose, not a frame wasted. A lot of fun, a lot of emotion.","
            10/10
            "
"vishanttomar-88486","17 December 2018","Nice balance of comedy and seriousness, this is what marvel movies needed for these past few years.","
            9/10
            "
"moviexclusive","7 December 2018","Before you groan that 'Spider-Man: Into the Spider-Verse' is yet another origin story on the titular superhero, let us reassure you that this animated action-comedy from the irreverent minds which brought you 'The LEGO Movie' is like no other origin story you've seen.And truly we mean that in a good, even great way: producers Phil Lord and Christopher Miller, together with a trio of directors (Bob Persichetti, Peter Ramsey and Rodney Rothman), have completely embraced the freedom that the animated genre provides in adapting the array of comic books of the Spider-Man canon. Untethered from the sort of realism that live-action movies are bound to, they have instead created a film with an ultra-stylistic, hyper-kinetic, over-caffeinated aesthetic that is visually dazzling in its own right.Amalgamating Ben-Ray dots, hand-drawn effects and soft-focus backgrounds (reminiscent of the old non-polarised 3D movies with blurry red and blue edges), with a deliberately stilted frame-rate and signature comic-book elements of panelisation and dialogue boxes, it is probably the closest we've come to see of a comic recreated in motion. To be sure, it does get a little over-indulgent at times; in particular, the retina-searing finale that takes place inside a universe-collapsing subterranean device resembles what you may get within an overly aggressive lava lamp, playing like the most sustained stream of vibrant psychedelia we've ever recalled seeing. It's breath-taking all right, even breathless at some points, but there is no denying the imagination and originality that is on display.The same can be said of Lord's script, co-written with Rothman, that boldly imagines a formula-busting origin story with a potent emotional core. At the centre of it is the character of Miles Morales (Shameik Moore), a Brooklyn Afro-Latino teenager having trouble adjusting to life inside a new elite boarding school. Miles, who first appeared in the comic seven years ago from writer Brian Michael Bendis and artist Sara Pichelli, has had great expectations thrust upon him by his NYPD cop-father Jefferson (Brian Tyree Henry) and nurse-mother Rio (Luna Lauren Velez), but prefers hanging out with his father's estranged brother Uncle Aaron (Mahershala Ali) graffitiing the subways.In Miles' version of New York City, Peter Parker's Spider-Man (Jake Johnson) is a well-established community hero/ vigilante, but Miles realises that Peter's powers aren't quite that exclusive when he himself is bitten by a radioactive spider. Unfortunately, before Peter can teach Miles how to properly navigate his newfound powers, the former is killed while trying to stop the Kingpin (Liev Schreiber) from using his nuclear super-collider from ripping a gash in the space-time continuum and causing several alternate universes to collapse onto the present.Thankfully for Miles, that same machine also opens up portals in other parallel universes, pulling in several alternate Spider-People into his universe. These include a paunchy, washed-up 40-year-old Peter Parker (Johnson again); the graceful, ass-kicking and too-cool-for-school Spider-Gwen Stacy (Hailee Steinfeld); the hard-boiled, black-and-white Spider-Man Noir (Nicolas Cage); the cartoonish Peter Porker a.k.a. Spider-Ham (John Mulaney); and last but not least, the anime-inspired Peni Parker (Kimiko Glenn) and her arachno-droid SP//dr.Even with upwards of seven Spider-beings and five bad guys (besides the Kingpin, there is also Doc Ock, Prowler, Tombstone and Scorpion in the rogues' gallery), the movie never comes off overstuffed, thanks to a surprisingly poignant relationship between Miles and Peter.Ultimately, this is Miles' coming-of-age story that sees him struggling to step up to the mantle in order to save the world. Next to Miles, the curmudgeonly Peter is both his foil and his mentor, and their relationship is the heart and soul of the movie. In fact, they anchor some of the best sequences in the movie: their first encounter which finds both of them bound and dragged by a subway train through the streets of New York is both exciting and hilarious; and Peter's lesson to Miles how to web-swing through from tree to tree in upstate New York while being chased by Doc Ock is also both exhilarating and joyous to watch.Yet we would be remiss if we did not acknowledge that 'Spider-Man: Into the Spider-Verse' does sometimes veer into excess. As unapologetically self-referential as it is, its self-awareness sometimes proves too clever for its own good, tipping so far into fan service that it comes off rather self-indulgent. It is also guilty of resorting to the same superhero comic-book clichés that it pokes a postmodern finger at, most notably how the key to disarming the Kingpin's supercollider is a simple USB device. And there is so much going on that certain emotional notes do not ring as loudly as they should, and that is especially true of the family triangle comprising Miles, his cop dad and his cool uncle that feels less fleshed out than it should be.Even so, this is one of the most original superhero origin stories we've seen in a very long while, and that alone says a lot for a character like Spider-Man which has seen no less than three reboots over the past few years. With this high-concept animated movie, Sony has finally moved on from Peter Parker in a manner that acknowledges his significance and expand the Spider-Verse in fresh and exciting ways. Credit to that belongs very much to Lord and Miller, whose sensibilities are all over the movie, ranging from its witty quips to its breakneck pace to its meta-textual treatment.Fans of the Spider-Man comics will quite surely love it to bits, but there is also plenty for the casual viewer to enjoy in this fast, funny and thrilling piece of definitive pop-culture. It is brilliant all right, and we dare say one of the best Spider-Man movies ever made.","
            7/10
            "
"nimdude","13 December 2018","This one is a complete home run. I'm pretty sure that the praise for this movie will be positively one-sided and for very good reason.Quickly touching on the negative . Like there's only two things I didn't like about this movie. The first is the narrative cliche's found in every super hero movie ever so its not a big fault but it happens and it annoys me but only ever so slightly. The second is when a character learns a particular skill set just by deciding he wants to be good at it, its an unconvincing way to further the story and a pretty lazy one.But all that is only about 5% of the whole movie. The rest is an absolute overload of the senses in a very very good way.I don't want to mention the characters in this movie because some of them might surprise you so all of them worked and all of them were fantastic.The movie is crazy funny, and its funny in a way that is actually refreshing in modern blockbusters. Its funny without being political. CONGRATULATIONS you didn't make any politically charged jokes that are one sided in a big budget Sony movie. I hope this new trend continues where jokes aren't politicized in movies.The voice acting is spot on from everyone, don't want to mention names as some might be a surprise.I find the story to be almost on par with everyones favorite Spider-Man stories (Rami) in terms of quality, mainly because all the central themes and character morality are there in the story. Power, responsibility and all that jazz. It isn't empty like in the Amazing Spider-Man .The thing that surprised me most about this movie (aside from how genuinely funny it is) is how much emotion there is at it's core. Family, friends and sacrifice are a huge undertone of the movies core message.The main thing I took away from the film is the visuals. Holy every god ever this movie is gorgeous as hell. The most gorgeous in recent memory, and certainly my personal favorite visuals in an animated movie ever.9.3/10","
            10/10
            "
"alexpergrin","20 December 2018","Animation was awesome, voice acting was spot on. I loved the story and the character development.","
            10/10
            "
"houstonfinest","12 December 2018","I got to see this with my son and we both loved it. So glad they made this. Great storyline and it just brings back great memories when i was a kid.","
            9/10
            "
"alexthegreat350","14 December 2018","My expectations were pretty high, I knew this film was gonna be good, but not THIS good. I mean I could give this film a 10 on animation alone. Its bright colors, fluid movements almost like a music video, and those comic book text boxes across the screen were a brilliant artistic choice. I realize that with movies like this the more obvious aspects like amazing action and visuals can make me not even think about the amazing character relationships and dialogue. The triangle between Miles, Jefferson an his uncle(sorry I forget lol) felt very realistic and grounded. Miles had a specific soft spot for his uncle, which was explored early on in the film. I really enjoyed how Jefferson wasn't a hardass annoying dad, and he wasn't a softie. He was just a guy, that wasn't 100% sure how to reach out to miles, but that didn't matter because he was doing his best. Also the talent from the amazing voice acting cast was undeniable. As a huge big mouth fan I kept finding myself laughing at John Mulaney as Peter porker. Not to mention they got Nicholas cage, who felt very natural for Spider noir. Who doesn't love that guy. I was pretty happy to see the concept of the multiverse explored in this movie, and I loved the brief, but still unique and interesting takes on each of the characters universe. I would love to see a solo movie for one of these characters, but I feel like thats a bit of stretch. I also want to talk about the most grabbing and probably the best aspect fo this film, the incredible visuals. I have always been a fan of animated films and TV, because with animation, there is not creative limit. Those limits, or lack there of is clearly on display for a majority of this film. Some of the shots and scenes (Especially the final act) just look like they would be incredibly difficult and/or expensive to film in live action. Not impossible though of course because we all saw ""Avengers: Infinity War."" Any-who I was constantly looking up at the screen in awe as I watched these beautifully animated and well developed swinging around the screen. I really enjoyed watching miles grow from not knowing what he was doing at all do understanding and really feeling his powers, with the help of Peter Parker. Speaking of Peter and Miles, I love the kind of relationship they shared, almost comparable to a really cool teacher and a student who desperately anted to learn everything. Overall this film had Excellent characters and character building, stunning visuals, beautiful animation, amazing cast, and an amazing script with dialogue that felt like a real conversation, and at times, very very funny. Point is go watch this movie ASAP it truly is a spectacular, colorful, work of art.","
            10/10
            "
"erenerginler","21 December 2018","I'm not a person who likes to rewatch movies right after finishing them. But for this, I can say that everything has a first.Let's get the obvious out of the way, the animation. I love how this movie looks. The creators really put effort in making this. There are scenes where text appears on screen. It literally looks like a comic book. And while I haven't read many comic books, I still think it looks amazing. I also appreciate how Peni Parker is drawn like an anime girl, and Spider-Ham (aka my favorite one) is drawn like a character from loony toones. But everyone has talked about the animation, so you probably know anyway.The story is as amazing as the animation. Well not quite, but close. If you didn't know, this movie is about this villian king pin (if I'm getting that right) who opens portals to 5 different dimensions. Each one brings a new spider person. But the main character isn't even peter, it's miles. Miles gets bitten right before the dimension opening, and so he is a noob for most the movie. Ok I'll stop the spoilers. The emotion in this movie, while predictable, is pretty powerful. The humor, which is important to me, is pretty good. And while that mainly comes from the spectacular peter porker, there are some other good jokes too.My probably biggest complaint is that the sidekicks (noir ham and peni) weren't used enough. Like I know this is about miles, and peter and Gwen play a big role in that, the sidekicks were advertised a lot too, and they barely got any screen time. Although in the final battle, peni and ham get pretty good scenes.
Overall, I can't wait to rewatch this when it's on dvd, and please just go see it.","
            9/10
            "
"CinemaSerf","24 October 2022","I'm still a little wary of this multi-verse theme. I find it can lead to some seriously lazy writing as inter-dimensional characterisations can write, then re-write their own pasts and futures in a fashion that can become dull and repetitive quickly. This is not one of those. It centres around ""Miles"", a young lad who likes to hang out with his wayward uncle ""Aaron"" and who has a penchant for street art. It's whilst they are decorating an underground wall that he gets bitten by a spider and soon afterwards starts to feel the effects of his spidery-transformation. Meantime, the real ""Spider-Man"" aka ""Peter Parker"" falls foul of the evil ""Kingpin"" who has created a collider that will enable him to enter parallel realities in the hope of reuniting with his family, tragically lost to him years earlier. The more he messes with the timeline, though, the more chaotic the effects and the more our new, trainee, ""Spider-Man"" meets his equivalents from those different dimensions. It isn't long before they conclude that only as a team can they hope to thwart the megalomaniac and young ""Miles"" must find new inner strength to take charge of this mission to ensure all his colleagues get safely home. It's a good, characterful, story this - the youngster finding his feet and learning to use his new-found skills is entertaining to watch. The dialogue is frequently quite amusing, and the action scenes hold the attention rather than recycle themselves endlessly. As I watched it, I wondered if it might have made for a good exercise for 3D cinema. As it is, though, it's quickly paced with plenty of action, a little food-for-thought and it might just be the most ""human"" of the Spidey iterations I've yet seen.","
            10/10
            "
"bilal_bilu","21 December 2018","Alright I have litreally never done a review before this. Like no other movie this year excited me enough to make an account on IMDb and write my opinion.Anyhow..first of all the animation is dope. I love the art style. Its colorful, sketchy, comic book style but like dope.The best part is story tho. The problem with spiderman is that, its always somehow an origin story and we have dozens of those by now. Aaaand this one is also an origin story, however its not. It is but its told in such a way that you don't feel bored. You wanna know more, you get excited for it.Honestly I can keep rambling about it..i loved it, everyone i know loved it. Its freaking lovely.Watch it. And watch it in a cinema. It's worth it.Have i mentioned that Its awesome.Oh and the animation is dope. It is.","
            4/10
            "
"beandip57","26 December 2018","This is a short review.
Honestly, I doubt anyone will read this, but in the off chance they do. This movie was great in everyway.1. Action
2. Drama
3. Animation
4. Story
5. Comedy
6. Ties everything together
7. Fun factorThis is a hit. Give it a chance!!! I promise you will be impressed by something in this movie.","
            3/10
            "
"ndarvianp","20 December 2018","Definitely a gorgeous movie, the visuals are absolutely enchanting.
It is beautiful and the storytelling was well-scripted. Sony really nailed this one!","
            1/10
            "
"K-Noah","27 December 2018","Was that very hard to make a very decent Spider-man movie, Sony?Spider-man: Into the Spider-verse is directed by Peter Ramsey, Robert Persichetti Jr. and Rodney Rothman, screenplay by Phil Lord and Rodney Rothman, and voices-starring by Shameik Moore, Jake Johnson, Hailee Steinfeld and Mahershala Ali.Story by Phil Lord, and it's about Brooklyn teen Miles Morales, and the limitless possibilities of the Spider-Verse, where more than one can wear the mask.First time I heard about this movie I wasn't that hype about the idea of the movie or the animation. The trailer wasn't so clear about its animation, or the very bold storyline! When I went to see this movie I was blown away by the striking animation and the bold storytelling.. I think it's a very risky step for Sony to take, to make a very unique, new and comic-alike animation, I mean what if the audience didn't like it? It could have been a big disappointing movie, because it has an amazing story, I think this story is definitely the best story of the whole Spiderman movies, also the animation is amazing, it's flawless!
When an animation movie brings the live-action movies down, it means that it's definitely unique and bold!!The story didn't take so long to get you into the main plot, it went with its surprising ""scene"" -I'm not gonna spoil anything in this review- and though it made a very good introduction of the characters, so the first act was very good, shocking and humorous too!The second act still a very funny and thrilling as the first act, introducing the rest of the characters, so it took more time to get us back to the main plot, and I loved it, because some characters wasn't that clear in the first act that I wanted to know more about, and others that I wanted more of their backstories because I liked them! After introducing the ""rest of the characters"" we get another shocking scene, driving us to another shocking scene.. excuse me if I'm mysterious about some stuff, but I don't want to spoil anything, and still, if you watched the movie, you're gonna understand me very well.The third act was very predictable though, but still very thrilling because of its amazing animation combined with the amazing action, and emotions... Oh yeah, the third act is completely emotional, and action-full!There're not any subplots like Fantastic Beasts the Crimes of Grindelwald or something, it's very straight and clear.. very good for kids, and amazing for Spider-man fans and adults as well.I think that Spider-Man Into the Spider-verse is the Spider-Man that we deserve as fans of Spider-Man and it's definitely the best Spider-Man movie of all the time.! And of course, Spider-Man Into the Spider-verse gets an A+!Alright, guys.. thank you as always for reading and supporting my work, and if you liked this you can click on my name above and read all of my reviews, lots of movie-reviews are coming ahead.. thanks again!","
            7/10
            "
"realmuthaf","16 December 2018","I didn't quite expect this level of good when going to the cinema - Into The Spider-Verse ended up delivering on pretty much everything.The jokes are actually funny - no underage cringy garbage shoehorned by Disney into their movies. Special thanks to Nicholas ""Noir"" Cage. The visual style is astonishing, pays close homage to the comics, but still looks distinct and aesthetically pleasing. The drama here surprisingly works, and some moments in this movie are very far from being childish. Of course the Spider-Verse also has a ton of references to everything from the Raimi trilogy to the recent PS4 game, and they're also great, make sure to stay for the after-credits scene. Even the protagonist Morales also works, as opposed to the aforementioned PS4 game, where he was kind of dull.So yeah, miles (no pun intended) ahead of the MCU and of Sony's own previous live-action attempts, Into The Spider-Verse is a great animated movie, totally looking forward to the announced spin-off and sequel.","
            10/10
            "
"mj-80986","12 December 2018","Won't spoil it for anyone, but go and watch this movie! Amazing storyline, get cast, amazing animation! Best Spider-Man movie by far.","
            10/10
            "
"benj-20839","12 December 2018","99% critics rating on Rotten Tomatoes, which is the Highest rated DC and Marvel movie EVER! And an 8.6 IMDB rating...so i had high hopes going in, plus i love the previous Spider-Man movies but boy was this one average, below average actually hence my 4/10. I feel duped by the critics AGAIN. The critics scores for this movie are WAY too suspicious for this.Let's get the animation out of the way first since they seem to be raving about it so much. Through watching many many animations we all know that nice visuals don't make for an entertaining film, especially if the other components of storytelling don't add up. The animation was as good as any good ones out there already, so i would say that it's not a good reason to go and spend loads on money at the cinema for that reason alone. This definitely can be watched at home. At random times throughout the film they do this kind of 3D visuals animation which give your eyes and head a funny turn tbh. If you've watched a 3D movie without glasses then you'll know what i mean.The film was so haphazard editing and story wise that it really took you out of the flow of the story, so it made it difficult to stay connected to the characters and story. This made it feel like it was aimed at young children to stop them from losing interest. It almost just felt like constant random scenes which didn't flow smoothly story wise.The other thing that made the film tiresome when trying to connect to the characters/story was the use of jokes/one-liners, they were relentless and was full of them. I love comedy in superhero films, the MCU do a great job of that and the previous Spider-Man movies too but this was like a kids animation style of non-stop but with adult humour, that i'm afraid i didn't laugh at once...and i usually laugh at nearly everything. Besides myself, there was only an adult and 2 children in the screen and i didn't hear them laugh either tbh.The story was pretty standard, exactly what the trailer tells you but i did get restless and bored when there was no action.Its my least favourite Spider-Man movie and as animations go its not good either, especially when you've got Pixar, Illuniation, Manga, etc delivering such epic and fun movies already.Nicolas Cage was my favourite Spider-Man in this, even though he wasn't one of the central characters and didn't get much screen time. It would be great if they made a film just centered around his character sometime.There were 2 or 3 short emotional scenes in this that i liked, i'm a sucker for that stuff lol.There is a post-credits scene so stay til the very end.4/10.","
            5/10
            "
"jhalcollege","22 December 2018","This movie is definitely not as good as everyone is making it out to be.The movie starts off simply enough. Miles is your average Hollywood teen, who is the son of the only police officer in New York City. And if you want to see yet another person get bitten by a radioactive spider, then you're in luck.75% of the film is Miles trying and failing to be Spiderman. He's incapable of controlling any of his powers, and does little more than get in the way and utter cliche lines such as ""I have to do this. I promised."" It's rather frustrating to watch. But conveniently, he figures everything out in the last half hour and becomes a better hero than all the other Spidermen who've been in the business for years.Speaking of everyone else, as the story progresses, the audience is introduced to more and more Spiderman variations (and more unusual villains). With so much content, they barely get any more than just a few minutes of screen time. Spiderman Noir was interesting, for the five lines he had. I'm pretty sure there was some kind of Penny Porker character, but I may be mistaken. There's also a Scorpion villain who shows up out of nowhere, then mostly disappears.As a whole, the movie was filmed assuming that the audience's attention span is a about 1 second. Most jokes are cringe worthy, especially after you've seen them in the trailer. There's also way too much flash going on, and the movie's final scene is about as visually complex as a Jackson Pollock spatter painting.Spiderverse doesn't do anything that hasn't been done time and again.","
            9/10
            "
"jos-dsouza","18 January 2019","If this movie is for the kids, I doubt if any of them will even understand the plot and the purported humor. They tried to complicate the plot too much.
So it is the adults who are going ga ga over a kids movie. So much for the purpose. But who cares when the box office cash is flowing.
I found the plot to be mushed and too complicated. The animation seemed blurred in many places. I dont know if that was the intention. And the 3D effects are nothing to rave about. Very Ordinary.There are far better 3D animation movies out there and I wont rate this in the list of Top-10 3D animated movies..","
            10/10
            "
"mrnajafi-22368","5 August 2019","I just wanna say the pig was too much :/
With another character it would be better","
            10/10
            "
"u-66754","24 December 2018","This must be the most impressive animation for me this year and the whole movie is beyond my imagination!Sony and Columbia really have done a great job, the music, the scenes and the spot are really excellent. As a crazy comics fan (both Japanese comics and American comics), the expression of this movie undoubtedly wins my heart. At first I was a little worried about the fusion of 3-D and 2-D and lower frames, the finished movie completely removes my worry, even I prefer this form than common animation! At the beginning of the movie, I was not into the mood of it and felt kind of strange. Then getting used to it, I felt like I was in a huge comic book. Every scene's just so fascinating, like a page of a comic book. Of course if you are more used to reality TV shows and movies, you may not like this expression XD.The fusion of comics in this movie, to a certain extent, is a supplement for limitation of 3-D animation. It is hard to directly (visually) show the inner side of a scene in a pure 3-D animation. The word it posts, the switching color it shows, extremely enhance the sense in that scene, such as the shot part. I think Disney's 3-D animation is more and more pursuing the sense of reality, and it is sophisticated to copy the sense of exaggeration, which is easily conveyed in a 2-D animation movie. Hope that more companies can consider more innovative expression of animation, instead of making orthodox animations all the time.Back to the movie itself, under excellent background music, the narrative, the pace, the characters and emotional expressions are great, better than some superhero movies. The main topic is absolutely ""Expectations"", and the whole movie clings close to it. Miles yearns for Spider-Man and shoulders expectations from his mates. Conflicts between father and son, Peter and MJ are solved in the end. The description of growing, friendship, family and love is very touching, thanks to excellent music and pace-controlling.Somehow I perceive kind of shadow of Japanese animation, don't know it is my illusion or because of Peni Parker XD. I think Sony is suitable for this kind of movies.As defects, maybe this kind of expression is not suitable for some audiences. Such as dizziness in the background, I'm fascinated by this unique style personally, but I find some people think it makes them dizzy. And the plot in the middle part is kind of disfluent and averaged.And, hardly count it as a defect, the final fight is so so so gorgeous and extraordinary! I was completely captured by the switching color in the background and could not focus on the fight! (My bad!!)In general, I really adore this movie and hope you all guys can watch it!","
            9/10
            "
"gavin-thelordofthefu-48-460297","26 December 2018","When I saw the teaser at the end of 2017 after Spider-Man Homecoming came out, I became really interested as did my brother and later this year we saw it on its second weekend. To our surprise, we loved it so much I consider it the number one movie of the year. Even more so than Avengers Infinity War.Not only does it pay homage to the Spider-Man legacy, but it also respects everything that made it so iconic since the 1960s. The writing from Phil Lord who directed the 21 Jump Street movies, The Lego Movie, and Cloudy With A Chance of Meatballs with Christopher Miller is very good making for some nice humor and really solid emotion and drama and the idea of other spider people coming from other dimensions is done really well. Also the character arc for Miles Morales, a likeable character by the way, is really compelling as he struggles to find who he is.The music score is atmospheric and beautiful and the song choices don't feel out of place which is very rare. The pacing is really good and there's not even a dull moment. The directing from three directors including Peter Ramsey (who directed DreamWorks Animation's Rise of the Guardians) is superb and the voice acting is entertaining with Shameik Moore Jake Johnson Hailee Steinfeld Mahershala Ali Brian Tyree Henry Lily Tomlin Luna Lauren Velez John Mulaney Nicolas Cage Chris Pine and Leiv Schreiber giving fantastic performances.And last but not least the action sequences and the animation which is by far the best elements of the movie. The Spider-Men costumes and the Spider-Women costumes are well detailed and the choreography for the action revolving around them are some of the best I've seen in animation history since the Kung Fu Panda franchise. Especially the leap of faith sequence which I'm sure you've all seen from the teaser trailer which was the highlight of the film to me.Anyway, Spider-Man Into The Spider-Verse is for my perspective the best Spider-Man movie and one of the best animated movies of 2018. A sequel and spinoff is in the works and with that, this receives a LordoftheFuture seal of approval. Go see it!","
            9/10
            "
"M4t7theNinja","16 March 2019","I went into this expecting a Marvel created film but what I got was a disney animation mess. The first hour of the film was pointless and boring. Story was non-exsistent bringing characters that were never on the screen long enough to be explained, the animation for the most part was alright until the bright colours start giving you a headache. Really not sure why this has so many 10/10 ratings unless ofc people are fake hyping which is what most of the reviews seem to show. Best to stick to what your good at Marvel and it's not this.","
            8/10
            "
"TheMovieDiorama","16 December 2018","It took Sony over a decade to finally create a decent superhero flick that involves not one web slinger, but six of them. Well, better late than never I suppose. However, it's not just a decent adaptation. Oh no no no! Much to my surprise (and everyone else's), it is one of the strongest superhero blockbusters to ever be released. In a time where saturation and fatigue is settling in, it is incredibly refreshing to see one beautiful animation reinvigorate an entire genre. Student Miles Morales is having a hard time dictating his own life, but after being bitten by a radioactive spider he soon comes to terms with his new powers. Stop right there! We've seen this far too many times now. Fortunately, something unique is injected into the repetitive origin story that we all know and love. Parallel dimensions are merged, forcing six alternate ""Spider-Creatures"" to team up and stop Kingpin from destroying worlds. So why after all these years does this work? Well, we actually have to thank the failures that came before it. The origin story has been told countless times, the writers know this and intelligently use that to their advantage. Satirising 'Spider-Man 3' and the infamous ""emo"" dance sequence. It almost lovingly pays homage to previous iterations, but translates the mediocrity into humour that consistently hits with every line of dialogue. Honestly, haven't laughed this much during a film in many years. The humour is never forced, with each punchline ingeniously executed heightening the personality of the various incarnations of Spider-Man. Mix that with the astute action that feels both chaotic and beautiful, creating frequent doses of entertainment.Then the ambitious amount of character development that is spread between Miles, Peter and Gwen (the other three are utilised mainly for comedy) allows warmth and humanity to be at the core of the story. You see the natural progression of Miles as he experiences tragedy, you witness Peter wanting to repair broken bonds with MJ. The familiar yet unfamiliar environment and the newly obtained powers allows them to interact with each other, becoming better superheroes and people. It doesn't stop there though. The family life of Miles is then tested as he rapidly becomes distant from them, establishing a delicate relationship with his father and uncle. Kingpin's motives into creating a dimensional collider, although thinly developed, adds a layer of sympathy towards him. And so much more! What I'm trying to get at, is that the screenplay balances everything. It's a perfectly toned story that nails absolutely every aspect. A rare achievement for the majority of family-friendly blockbusters, whilst still catering to hardcore Marvel fans. The pop art animation is sensational. Various shots of Miles swinging between skyscrapers were breathtaking. The excessive use of vivid colours enables the comic book style to seep through the screen, almost crafting a visual comic strip. Subtitled onomatopoeia and dialogue further aids the comic aesthetic. The voice acting was decent. Whilst there were no standouts, all the actors were consistently good and gave life to the animation. Was a nice surprise hearing Cage as noir Spider-Man. My only critique, and it comes down to personal taste, is the overuse of pop music. A trend all too popular in modern animations, it may feel current now but in years to come will become exhaustingly outdated. An all original score would've been more beneficial. Suffice to say, Sony finally delivered the film that Spider-Man fans deserve. A gorgeous web of entertainment that will appeal to everyone.","
            8/10
            "
"aviagarwal-53482","16 December 2018","AWESOOMMMMEMEEEEEEEEeEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE, i have no words","
            10/10
            "
"juliets-19612","20 December 2018","Dude!!! this is what all animation should be like honestly. didn't feel toned down or brushed up, just felt like art. the most beautiful movie I have seen literally ever, pretty much every frame is a work of art in its own, I mean like duuuuude, amazing. amazing!! felt like it was full of real, raw, unrefined art. felt like the concept art from all those disney movies that gets completely changed up in the end. don't know what else to say, just good!! need more stuff like this in the world.","
            10/10
            "
"ahpalmer","15 December 2018","The best Spiderman film I've ever seen, massively fun and hilarious. The story is interesting and there is plenty of action. There's something for everyone and is great if you're looking for something to watch with the kids.","
            10/10
            "
"LDRmuffin","20 December 2018","The animation quality is outstanding! I love the color & the storyline, I laughed a lot during this movie. They made it looks like the comic book completed with the speech bubbles. Also they placed the soundtracks in the perfect parts so it gave the good spirit for the movie. Please wait for the extra scene after credit!","
            9/10
            "
"andrewburgereviews","30 April 2019","The triple, yes, triple directed (Bob Persichetti, Peter Ramsey, Rodney Rothman) ""Spider-Man: Into the Spider-Verse"" runs like a comic-book from the year 3019, a mostly stop-motion animation style executed to a revolutionary level, but also mixing noir, anime and freaking Looney Tunes-inspired cartoons. It's one of the best films ever when it comes strictly to animation, every frame filled with clever pop culture references of which I probably missed most.Albeit, this is a very stylized film, even for an animation. Young, chic and cool as hell, this is a blast to watch from start to finish and, thankfully, the style does not get too much in the way of substance. But this film does not go too deep in the feel department, although for something that looks this cool and restless I was mostly satisfied with the treatment for its characters. They all lost someone or something, including the villain here, which is Wilson Fisk a.k.a. Kingpin (Liev Schreiber) even though the film does not treat him with the same sympathy as the heroes. You must argue that this is normal, and it would be, but by the end I felt for the big guy.But indulge me as I get back to the animation. Its quality resides not only in its ans-amble look, but also in the design of its characters. I am still amazed by Kingpin's gargantuan look, spawning a black suit and tie with a white shirt and his imposing bald head stuck in the middle looking asymptotically close to a parody, yet it wasn't. This extreme design creates an intensity and pace that never really stops, not even in the film's quieter moments.Between the ""you can do this"" and ""believe in yourself"" teenage angst there are many fourth wall moments, most notably the way it parodies previous Spider-Man materiel, especially a certain dance in the street. There is a lot of fan service here as this film's ultimate point is to symbolize Spider-Man as an ideal rather than a person. But Spider-Man is not worthy of something like this. He is too stylish and not morally complicated enough, but the effort was visible and admirable.""Spider-Man: Into the Spider-Verse"" is a hip, creative teenager with big dreams and it does not have enough patience to involve itself emotionally too much. But it pays you back with every single frame. If you are a fan of animation, this is a must-see.","
            1/10
            "
