"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"miguelneto-74936","28 June 2017","In childhood I had 2 favorite animations, The Iron Giant and Sen to Chihiro in kamikakushi, and recently I went to watch the 2 novices after 10 years or so, and The Iron Giant continues in my heart that for a long time was my favorite animation , And it moved me a lot, but Sen to Chihiro no kamikakushi managed to steal this title, I went to watch Sen to Chihiro in the kamikakushi and did not remember that it was so spectacular, with a fantastic animation, there are moments that seem to be some landscapes, Chihiro is charismatic, is one of my favorite female characters in the movies, there are also the great characters that is Yubaba, Haku, and so on. , The initial scene was very nostalgic to see after years without watching this movie, the direction of Hayao Miyakazi is masterful, can make scenes unforgettable, the animation is very adult in several moments The plot is excellent, has interesting dialogues, and has its bizarre and disgusting moments too, not to mention that the animation has several critiques of the environment, there is a moment that appears a God of Rio that is covered with garbage, and that is A criticism of the bad environment, Sen to Chihiro no kamikakushi has also been inspired by Alice in Wonderland, and this is very clear in the film, Sen to Chihiro no kamikakushi is in my opinion the best animation of all time, it is not By chance it is the best evaluated animation of the IMDb, with unforgettable moments, great characters, excellent plot, excellent soundtrack, impeccable direction of the Miyazaki, is a fantastic adventure. Note 10","
            5/10
            "
"emasterslake","15 March 2005","Spirited Away is an excellent anime film. I didn't see the film till I learned about Miyazaki and the films he did. After I rented the movie, I was blown away. The animation, storyline, characters, and voice talents are perfect. I would consider it one of the best anime films I've ever seen.It's something to watch and enjoy again and again. What's special about it is Miyazaki made it for a 10 year old girl he knew. This movie is also made for people about to become 10 or people who use to be 10, because the main character is 10 years old and goes on this magical adventure.It's taken place in Modern Day Japan, it focuses on a little girl named Chihiro who's moving to a new town. She's not very comfident or happy about moving. Most kids would feel that way when they miss their old home. Her family is driving to their new home, only her dad couldn't find the right road that leads to their new home. They ended up going through a path that leads to an old building, on the other side of it is an Abandon theme park, or at least that's what Chihiro's Dad thinks. I recommend renting, buying orborrow this movie. If you like Miyazaki's other films, then you gotta see this one. You won't be disappointed, I guaranty it.My Rating: 9.5/10","
            10/10
            "
"jacksflicks","23 September 2002","Every external review I've read so far reads like and infomercial.  Well, so does this one.  It's amazing!Do you want to be just as dazzled as the kids in the audience?Do you want to share the experience - to commune with hundreds around you - like why you GO OUT to a movie in the first place?Do you want to access a foreign aesthetic in a congenial, vivid way, that you've never experienced before?Do you want to see state-of-the-animation art and sound and story AND English dubbing combined in one film?Do you want to see an animated feature that won the Berlin Film Festival against all other comers, including live action?Do you want to see not just moving pictures, but moving PAINTINGS?Then see this film!  I was lucky enough to see it in a packed house at the Disney restored and operated El Capitan movie palace in Hollywood.  I have the feeling, that wherever Spirited Away is exhibited, Disney, who is the distributor, will only allow it to be shown on the best screens in town.  Anyway, don't wait for the video.  See it in the theater, then get the DVD when it's released.Now, does this sound like an infomercial?  You bet.  But the difference here is, that it's not hype.  It's all true.  The plot has been outlined elsewhere, so I won't repeat it.  Just a few things that appeal to me personally:Despite the Western trappings of a suburban family moving to a new house and the theme park setting, the central location of a bathhouse reminds me that this is a Japanese film, with Japanese sensibilities and Japanese aesthetic. I feel like I'm watching a synthesis of Zen and Shinto and Noh and maybe even a little Sumo (you'll recognize that reference when you see it). 
Many of the Japanese mythical allusions which many of the characters are making are lost on me, but the wonderful artistry of the depictions makes their obscurity that much more charming.  I really like ""No Face,"" especially in the beginning:  a real spook, and because of the dramatic mask it wears, one I'd imagine is a stock character which Japanese children are familiar with.The dragon, at once fierce, because I'm a Westerner, and sympathetic, because of its plight:  there is an amazing scene where it is being devoured, in flight, by birds - ORIGAMI birds!The inside of the bathhouse:  It's the most exciting, delicious, nightmarish thing I've seen since I was a little kid watching that house of naughty boys in Pinocchio's dream.This flick has pushed my buttons - the right buttons - so I could go on and on.  So I'd better stop.Pleeeeeze see Spirited Away.  NOW!","
            10/10
            "
"cardsrock","17 March 2020","This is an animated movie that can legitimately be called art. Every frame looks like a beautiful picture of images a child might dream up. The magical score adds so much as we follow Chihiro on her journey of self-discovery and maturation. This is such an original work and one that should be long remembered.","
            10/10
            "
"pixiekitten","16 July 2005","This is my absolute favorite movie of all time. Seriously. The animation is amazing; and the plot is fabulous. I can't say this is a comedy, but a lot of the creatures were hilarious: the Susuwarti (fuzz balls), the bouncing green heads. Hayao Miyazaki has a way of doing that with most of his fantastic films. I just LOVE this movie!! Whoever hasn't seen it really should; nobody I know hasn't liked it. I just couldn't believe the animation...unbelievable, that's why! Some of it looks real! The first time I saw this, some parts made me jump, like the part where Chihiro's foot breaks through the wooden stair. Surprising! This movie was intensely good. Perfect!","
            5/10
            "
"elu5iv3","4 July 2003","Spirited Away: 10/10Wow, WOW. I missed Spirited Away at the cinemas, because it was before my movie craze that has developed this year. It looked interesting from the commercials I saw, although I didn't really have any clue what it was about - Yubaba's giant head was scary. I picked up the limited edition DVD box, which is beautifully designed and includes an awesome special feature DVD. I watched the movie with English dubbing, which I'm always wary of, but it was superbly done this time. On the surface, this looks like a children's story, but in execution it's for everyone. Spirited Away was one of the most enchanting experiences I've ever had, Miyazaki produced one unbelievable masterpiece, deep in Japanese culture. It was a rollercoaster of emotions, and I never looked away from the TV screen. Everything, EVERYTHING was so perfect. The animation was beautiful, the music was beautiful, the story was beautiful, this was PERFECTION. If there is one DVD you get this year, make it this! It's an unforgettable experience, and is one of the greatest things I've ever seen. The special feature DVD is great as mentioned, and ""The Making of..."" makes you love the movie even more, and respect Hayao Miyazaki as a brilliant man and director.","
            9/10
            "
"bluzman","26 September 2003","This is truly the greatest hand animated creation of all time.  The attention to detail, subtle nuances and complexity of the work are staggering.  It is little wonder that Disney/Pixar were so envious that they bought up the rights to this and all of the other films by Hayao Miyazaki.This is a must see for all fans of animation and also for fans of fantasy films.","
            9/10
            "
"p-52388-53189","4 April 2020","Japanese animation ""Spirited Away"",to receive good at the box office, by the rich imagination and innovative themes, and more in line with the content of adult tastes .
If you have any preconceptions about animation, Japanese or otherwise, Spirited Away will shatter them for good.","
            8/10
            "
"JohnLennon1985","15 February 2003","This movie reminds me why I love anime so much. Sen to Chihiro no kamikakushi (AKA Spirited Away) is everything an Anime should be and more.
The animation was so beautiful (still not comparable to the 99.9% realistic animation in Final Fantasy, but that's an entirely different area). That environment was breathtaking.That's the beautiful thing about this movie. From now on, when I think about Great Anime, I will look at Spirited Away, and THEN Akira. This movie deserves the Oscar for best animated film. 10/10.","
            8/10
            "
"pwargo","23 July 2003","That pretty much sums it up.  Wow.  Recommended. - Great animation - Excellent voice acting - Enthralling storyI can see why it got an Oscar, it deserved it.  Disney could learn something from this.","
            9/10
            "
"FogelNo1","17 October 2002","I, like most people, came to know Miyazaki's films by Princess Mononoke. When I heard of this film's release, I was beyond excited. I didn't expect it to beat Mononoke, but I expected it to be really good. I was mistaken. It is better than Mononoke. It isn't really good, it's an animation masterpiece. I was in tears, not because the movie was moving, or happy, but because I had never had such fun in a movie theater.Spirited Away is brilliant and vibrant, filled with the characters that nightmares and dreams are formed from. The animation is eye-popping to say the least...not just in color, sophistication or texture, but in MOVEMENT. The film flows like water, not like the stiff stone-like characters seen in most anime films, such as Ghost in the Shell or Jin-Roh. The film itself is so magnificently well-played...nobody in the film is really evil, but every step of the way is exciting.As for the dubbing, it was excellent...while ALL other anime films looked so silly in their dubbed forms, I think this film is nearly perfect...there were maybe one or two moments in the film when I was reminded that I was watching it in a different language than its original form.As a lover of fine cinema, animation plays a small, but vital, role in my passion. Spirited Away is amongst the best films in the medium...Miyazaki has proven himself to be a film-maker of diverse talent, and has launched himself into the first decade of a new millenium with a movie that is nothing less than timeless.","
            10/10
            "
"EdwardtheBlackPrince","8 April 2021","Studio Ghibli's 11th Film Spirited away tells the story of a 10-year-old girl named Chihiro who's moving to a new town. Her father takes a wrong turn and they end up at a tunnel of which leads them to a small rural town. Her parents sit down eat food Chihiro explores and finds a Bathhouse when she returns she finds out that her parents have been turned into pig and that she's actually in a world of spirits with the aid of a boy name Haku she gets a job working in the bathhouse under a witch named yubaba. Now going by the name of Sen she must now find a way just save her parents and find a way home. To say this is the studios crown and achievement is not an understatement. While the studios been popular in Japan with many films being financial hits, they were still more of obscure to Western audiences. This is the film that brought the studio to the main demographic of the west demographic and One of the first animated films ever to win an Academy award. This is a breathtaking piece of animation from it setting, its characters, story and it's music. Chihiro herself is one of the best written kids in animation she's pure and innocent,timid and scared but also determination shows in the evolution of her character. She's just a scared little girl at first, thinks moving to a new home is the worst of her problems. She's sad, she cries she's a kid that you want to see succeed and get home. She has to learn to adapt to this environment having to work in this bath house with all the spirits who outright have a bias towards her. Factor in the fact that knowing that if she screws up that she will end up joining her parents and will obviously be eaten. She grows tremendously. The film also has it supporting cast various spirits who are you to hear along the way Haku is Yubaba Slave who gets Chihiro the job in the bathhouse. You don't necessarily know why he wants to help though you can tell his tensions are pure,and that he wants to see her safe. Yubaba is a Perfect depiction of a witch she's old wrinkly and ugly with an over exaggerated nose and a huge boil in the middle of her forehead. She acts like a Cron to everybody else but she has a baby that she just pampers and spoils and it all motherly. Her design is so great it would be used in a similar way in howl's moving Castle. Kamaji& Rin also leave a lasting impact that you remember them. But the one other character everybody remembers most from this movie is no-face a greed spirit. He wears a strange mask with a fixed smile on it doesn't speak. You don't really know what to make of him at first but he has a reason for his actions. The animation is beautiful shots of the countryside are green running through the flower fields. The ocean is sparkling blue. The bathhouse one of the best interior architecture's from the studio. The interior to the exterior majority of the movie take place here you have long shots that show off the size and scope of it traditional eco period Architecture. All the detail put in to just one scene such as Yubaba is a commitment to craftsmanship. It feels immersive specially with all the various different design spirits littering The place. Joe Hisaishi delivers one of the most diverse soundtracks ever the music goes from fast pace to slow and somber bombastic emotionally do you put heartwarming pieces. Spirited away remains one of the greatest animated films of all time and a classic that is always with me.","
            8/10
            "
"vasco_cid","10 March 2003","It's not something new that chinese and japanese animation has always inspire, dazzle and marvel all of us, westerns. Despite quality (in some cases good; in others, bad) the sets, the characters, the animation and the colors always made us want to plunge inside the screen to follow the adventures in their quest; most noticebly, in my personal opinion, the Tv Series ""Evangelion"". When the trailor to the voyage of Chiriro hit the theatres, not a single skeptical and even so called hateful eye, could manage to blame any of its excentricities and its obvious scientific impossibilities. but has we have seen in many other movies before, either animated or not, many of them are not attempting at plausibility, they're rather a metaphor. What this movie r is all about is love, and how we can step out of our fearful world to try to catch our beliefs, save the ones we love. In that area, the movie plainly fulfills its mission: it has emotion everywhere, being that same emotion supported by a dazzling animation. Mutch to my desmay, I truly wanted to like Chihiro, but it became somewhat of a bore: like many other movies it could have been told in half the running time, some scenes were totally expendable, and somewhere around the middle of the movie, it becomes a total compliment to gore and dirtyness. Sincerelly, over two hours of dazzling animation aren't enough to make a movie all that great. In the bottom line, as for me, the movie only was average worthy in the instrumental main theme; Chiriro 'flying' from room to room towards Yobaba and Chihiro's fabulous view from her room. It's eye candy, in fact, but it doesn't make us plunge. That's its main and fatal sin.","
            6/10
            "
"d4v3cs","2 November 2002","I was in line today for spirited away and got into a brief talk with a family over the movie. I told a lady I've watched the subbed version and was about to check the dubbed one. Then she said; ""you mean the dumb version??"" We all had a good laugh Well, having said that, the dubbed version clearly add/modify some line to suit the US audience better, particulary in the comedy aspect (you'll find the dubbed version funnier than the subbed) However, it CHANGES some important points in the storyline SPOILER one obvious example is: in the dubbed version it's mentioned that Haku is a river spirit in the ending dialogue with Sen..what the?!??!?!??!?! That almost spoil the entire flashback scene meaning. Oh well, I won't start pinpointing what's the meaning of all this....hope they do better next time.Get the dub/sub DVD and decide for yourselves","
            10/10
            "
"d4v3cs","7 October 2002","this movie scares me to bits... Damn, it reminds me of my childhood nightmares and dark imagination everytime I went to an amusement park, that after the sun sets, the place would turn into a dark dimension with horrible and hideous creatures. Also a certain tunnel that leads to another horrible places full with disfigured creatures, ghouls and goblins. This movie brought it EXACTLY like how it was in back then. Geez... now I can't even eat much anymore...buekkhhhhapart from that...uh. I can't give any praise. Instead I'll just say what I feel, this is the most mixed emotion movie I ever watched...also the most weird. It seems like the movie ""babe"" went wrong at first. As the movie progress, I started to see the true innovative art behind it. This is the first movie ever where I'm unable whatsoever to guess what happens next. I watched it straight after mononoke, I can't help but to wonder why there's always blobish/tentacles thing in his movies.
Now the strange thing is how I relate so much to the mask man and Migihayami Kohakunushi, barely unexplainable.At last, as always, it's the soundtrack, the spirit companion of a movie, the single tool that let its images linger in your mind and memory.","
            10/10
            "
"mfellipecampos","21 June 2021","I've seen some of the best Japanese animated films like: O Serviço de Entregas da Kiki (1989), O Peixe Grande & Begônia (2016) (this one is Chinese in 2016), Princesa Mononoke (1997), O Castelo Animado (2004) ), Meu Amigo Totoro (1988), Ponyo: Uma Aventura que Veio do Mar (2008), O Mundo dos Pequeninoss (2010) and O Conto da Princesa Kaguya (2013) and is one of the best Japanese animated films ever made, and now I saw another movie called A Viagem de Chihiro (2001) and I left the movie to be desired (I have nothing against it) but I thought the movie didn't have that charm like Hayao Miyazaki's previous movies even though it's one of the best movies ever made!Film viewed on the 20th to the 21st of June 2021.","
            1/10
            "
"breadandhammers","18 November 2020","This was my first rewatch in a very long time and I was absolutely blown away (pun unintended) by how beautiful, charming, and magical this was. Even on my n-th rewatch (though it has been awhile) this was just as magical, if not more, than the first time. How does Miyazaki come up with this stuff? It at once feels dreamlike without being silly, grounded without being stuffy. It's a masterpiece of a fairy tale.","
            10/10
            "
"neilperera20","10 July 2003","This film reminds us that great animation is not about excessive CGI and overblown special effects, but is about sheer imagination and creativity.  I love how japanese animation makes serious issues about life accessible to children to understand, yet have a deeper level which adults can also appreciate through the symbolism and rich imagery.   Being enthralling for children and deep for adults makes this film exceptional.  Only negative would be the length which left some of the youngsters abit restless but the imagery really is  wonderful and will intruige even the the most cynical audience.  
In short escapism at its best....up there with the anime classics like grave of the fireflies!!9/10","
            9/10
            "
"Mr Toad","19 April 2003","*May be some spoilers ahead*This was supposed to be the anime I could appreciate. Yet, once the DVD's turned off, it is still... just anime.You've heard it before, and you'll hear it again: Why does all anime look the same? As lush and imaginative as the world of Spirited Away is, Chihiro et al still look like they could have come from any other Japanese animated movie. I'm starting to think it is a good thing Disney has the American market monopolized. At least Disney strives for variety from year to year. You may not like the consistently happy endings, or the ultra-family-friendly nature of the films, but visually, at least, the Mouse innovates. Compare the differences between Beauty and the Beast and Lilo and Stitch with those between... well, any two anime titles. Notice something? The difference between ""good anime"" and ""bad anime"" does not constitute stylistic variety.Yes there are positive themes in the movie. Chihiro grows up. It's great that she learns a lot of good things: respect, discipline, true friendship, etc. But the character development is spotty at best. Whereas we get a good understanding of Chihiro, we learn very little about Haku, the boy she learns to love (in a semi-platonic way).Two more gripes: Why do the main characters have to explain the plot as it unfolds via monologue? e.g. ""He flew into that window up there. Maybe I can climb up and help him."" (when no one else is present) And, even in a fantasy setting, shouldn't the characters struggle a little before accepting some things? e.g. ""Oh he's a dragon."" and ""Call me Granny."" ""O.K., Granny.""Again, it's not a terrible movie. But it is still anime, little mouths, little noses, cute fuzzies and all. I give it a 6/10.--------------------------Edit: I'd say it's grown on me by about an extra star over the years, but still isn't one I'd recommend to someone who wanted to watch anime. Even for Miyazaki, you're better off watching Howl's Moving Castle or some number of his older stuff.","
            9/10
            "
"ebiros2","17 October 2005","I kind of understand the world this movie is trying to express. The world and the characters that appears in this movie are caricature of archetype Japanese personalities. But it's in the area of what I would call emotional human waste dump. I think Japanese also has healthier world views in them asides from the one expressed in this movie. The loneliness, sadness, cruelty expressed in this movie is what kids in the feudal era of Japan would have experienced when they were sent away to serve at a large merchant's house at a very young age. If your family was too poor to support you, that was your only option. This is a fictional modern day version of many stories like this a child might have experienced even as recently as 60 years ago in Japan.To me, the movie basically had no message. I'm surprised that it was embraced so well by the audiences here. I'm pretty sure western audience are not aware of the psychological connotation of this movie which only have meaning to the Japanese. Hayao Miyazaki has been at producing anime movies for 30 years, and he's been digging a lot into the dark side of Japanese psyche for the past 5 years. It might help to remember things that are almost being forgotten today, but for me I'm not sure if remembering these things are even healthy to begin with. Wouldn't it be nice if a child discovers how to grow up in the world as citizen of earth instead of remembering the saddest memory of the past ?","
            10/10
            "
"linkguy631","18 June 2005","This move..was like the best freaking movie I've ever sat through, the sound and the picture is just stunning. It gave me so many memories, and its so exciting. Watch this movie when your sad, bored, or just hyper, and it will throw you into a world of wonder and awe. The times of silence in this movie are fun and soothing, and the times of excitement are fast and involving. You can watch this movie time and time again, and still never get bored. Its almost like your soul thirsts to watch the movie, its neither bad or lacking. You get a feel for the characters as they move through the vast world that it set out before their very eyes. You might just explode of enjoyment...i would no its happened to me several times","
            10/10
            "
"johnnysugar","25 September 2002","I've been a fan of anime for years.  Unlike many anime watchers, my first exposure wasn't to ""Akira"" or ""Macross.""  It was to a movie called ""Warriors of the Wind"", which I learned years later was actually a hack-job version of the poetic ""Nausicaa in the Valley of the Wind"" by Hayao Miyazaki, a man compared often to Akira Kurosawa, and who many call the most gifted anime director of all time.Miyazaki's film ""Princess Mononoke"", which was imported to the US and released by Disney in an English dub, was an ecological fantasy where humans and ancient gods dueled for the fate of nature.  It was a dark and dramatic epic of culture and tradition.  In comparison, Miyazaki's latest release, ""Spirited Away"", is unadulterated joy and innocence, a two-and-a-half hour fable of courage and perseverance.Young Chihiro is moving to the country with her parents.  On the way to their new home, her parents come upon a seemingly abandoned theme park and, despite the protests of their daughter, begin to gorge themselves on food they find.  When night falls, the theme park transforms into a land of shades and phantoms, and Chihiro's parents have been transformed into pigs. Chihiro receives aid from a strange young man named Haku, who tells her that to stay in the spirit world and rescue her family, she must get a job from the witch Yubaba, who cannot refuse her request.  During her stay in this strange world, Chihiro undergoes many trials that put her courage and her love for others to the test.The movie itself plays like ""Alice in Wonderland"" filtered through Japanese folklore.  I admit, I didn't understand many of the concepts of the movie because of its reliance on such things, and while at first the movie seems not to have a coherent plot, keep in mind that anime in general has never fully subscribed to the linear plots of American cinema.
The colors and designs of the movie are fantastic, and there is no shortage of unusual beings.  Tiny soot monsters who work for an eight-armed man, a bulbous Radish Spirit, and a majestic river dragon are a few of the inhabitants.  The most poignant of the movie's characters may be No-Face, a lonely spirit that consumes all he can.  The tone of the movie is generally light, with moments of drama and darkness when appropriate, but always filled with a resonant innocence and wonder.The voice acting, while not as star-studded as that of ""Mononoke"", is quite good, with seasoned actors like Suzanne Pleshette (Yubaba) and the ever-popular and multi-talented Tara Strong providing solid dub skills. Daveigh Chase, wonderful as Lilo in Disney's ""Lilo and Stitch"", is Chihiro, and while some of her readings sound a bit shrill, she is a very believable and realistic voice for the plucky heroine.When all is said and done, the movie may lack the drama and desperation of many anime, but instead of offering this, the movie is content to transport you to another world filled with joy and mystery.  Few movies display as much pleasure as this one in displaying moments of awe and laughter. Never mind that the animation itself is beautiful and intricate as only a master could create.  If you are lucky enough to be in a city where this movie is showing, by all means, see it as soon as possible.10 out of 10.","
            10/10
            "
"anti_heroi","3 April 2020","Spirited Away is, of course, a big experience to evertyone who wants to know the process between chidhood and adulthood/amadureciment. The film express this theme thought Chihiro, the main agent of this process, who doesnt have the perspective of the adult age, like a psychology book about chilhood, but the movie shows the consequences of this transition thought the own children.
Chihiro is showed in the beginning like a spoiled girl that all time is complaining about everything and everybody. She complain about the fact her are going to other city and about the fact her flower are dying (this is her responsability). In this first half of movie, Chihiro is, basically, a girl who have fight with whole the world about little things. With the happening of the story, when this parents are transformate in pigs and the region of restaurants started to be invades by ghost and sobrenatural criatures, the world had the effort to challenge Chihiro to get out of this situation, and this is one of the mensages of the movie: The world is a place that is indiferent or againt you.
To survive, Chihiro need to work in this sobrenatural society, a society that have a big obssession for gold. In this little information, is possible to compare with the capitalist real world about work and greed, for example Yubaba, the society's leader who's appear in movie like a authoritarian person. Yubaba, who's represent the boss, the politic and all of people who's only see money, shows her insanity when she ""take"" Chihiro's name, removing some letters in kanji (japanese writing) e transforme it in ""Sen"". The name ""Chihiro"" is formated by ""thousand"" and ""search"" kanjis, representing the person who's is big, numerally, but ""Sen"", name imposted by Yubaba, is formated only by ""thousand"" kanji, transforming Chihiro in a number. However, the most interesting about Yubaba is, not necessary, she is retrated like a bad character even have some characteristics of ocidental animations villains, like Disney. In some moments, she helps the people in some hard works in the bathroom, like in the ""stink spirit""(Kawa no Kami)'s incident, when she motivate Chihiro/Sen to serve the customer. An antagonist building that isn't totally bad distance of cliches animation and transforme Yubaba in a more humanizate character.
When it's know all dificulties that fight in this journey, important to her ripening that isn't ""opost to chilhood"" in any moment, many elements appear in movie, main in the second half, represent the memorie and the nostalgia of chilhood not valorized by Chihiro in the benning. The hair tie gived by Zeniba (Yubaba's sister) and stitched by No-Face (Bandai-Gaeru) is one of this elements. This Tie, that according to Zeniba can protect Chihiro of all bad things, transforme the material object, liked to polit in the capitalist world, in a emotional object, when, in this topic, express the emotional value of the things and not only the finantial value is part of individual ripening.
Spirited Away is one of the best Hayao Miyazaki's movies. Chihiro is not a passive agent that only see the world happen in your life, that is the form to represent the childhood in many times, but a ative agent who can build new thing in the world and suffers the consequences of his actions because the child is part of the world too. Like say the song of the brazilin poet and composer Arnaldo Antunes: ""Everybody was child yet, Einstein, Freud and Plato too/Hitler, Bush and Saddam Hussei/Who have money and who doesn't have""","
            10/10
            "
"Musy345","12 January 2014","After years of hearing how incredible this film is I decided to give it a go. I should say that I don't usually watch anime but I do love animated features such as Lion King, Toy Story and Ratatouille. I could understand what the film was trying to do by letting the viewer experience a fairytale world come to life. The animation was also vibrant and quite incredible from an artistic and technical point of view. However, I could not help but feel let down by the lack of substance in the story telling. I did not get most of the characters and didn't like many of the characters other than the protagonist who was okay. Her parents, who are meant to be the reason she goes through this difficult journey, seem like snobs and as such the little girl's trials ultimately feel pointless. Although I should add that the last 15 minutes are very touching and make the film seem worthwhile watching. Definitely watch it to see if it's your cup of tea but as I much as I like animated films, I will not be returning to this one as I have to countless other Pixar/Disney films.","
            10/10
            "
"jonathanbrown-25137","4 April 2022","There is a reason this is regarded as an animation classic, everything about this film just screams beauty, the art style, the music, the animation, the charactersWhile not my personal favourite Studio Ghibli film, I still absolutely love it.","
            6/10
            "
"Darth_Osmosis","6 June 2018","This is what Willy Wonka was singing about - Pure Imagination! Brought to life by amazing animation, this is unbelievably innovative in it's setting and characters, and also just breathtaking to look at. A truly wonderful animated fantasy!","
            10/10
            "
"estreet-eva","5 December 2011","We caught the next in the continuing series of Hayao Miyazaki?s animated children?s movies playing at our town theater this weekend. ?Spirited Away? is considered his masterwork and features his classic themes including environmentalism, a plucky young girl, witches and other magical creatures and the consequences of an older generation?s greed. Unlike other of his films there is no backdrop of war in a fanciful land but rather a move to the suburbs by an ordinary family. Chihiro, who is renamed Sen by the evil witch Yubaba, must face the mostly hideous other-worldly creatures of what appears to the outside world as an abandoned amusement park in her quest to return her parents to their original species. She is befriended by the Miyazaki?s compulsory flawed but brilliant wizard, in this case called Haku. Unlike his other films, there is a non-magical (muggle?) female lead called Lin who also aids Chihiro. As usual the animation is amazing and is made frightening by surrealistically outsized facial features on the evil Yubaba and her ridiculously sized baby. Conversely, the six-armed boiler-tender called Kamajii is disturbing because of a fluidity of his movements which give the impression that we might be OK to go ahead an evolve a few more limbs. Most impressive is a train which travels through the lonely, flooded plains which surround the bathhouse and the other station stops. The train is peopled by ghostly passengers rendered as dark silhouettes who slowly depart until only Chihiro and her small party of creatures remain. This sequence is the most truly dream-like I?m seen on film. Chihiro eventually rescues her parents and reclaims her name by rejecting conventional reactions to seemingly evil characters and understanding what is causing them to behave the way they do. In one sequence she removes a literal gigantic tangle of junk from a river spirit which all the rest of the cast avoids due to his smell. In another, she rejects the gold gobbled up by the rest of the cast when offered by a character called ?No-Face.? After No-Face goes berserk and his gold turns out to be an illusion she lures him out of the bathhouse because she understands that the greed of the staff is causing him to tear the place apart. Finally, when Haku returns dying and in dragon form from Yubaba?s twin sister, Chihiro pulls out of him the golden seal he stole which is killing him. ?Spirited Away? received a 94 on Metacritic putting it 11th all time. It was also, apparently, the biggest money making in Japanese film history. I?m not sure I would rank it quite that high but it does an amazing job of relating its story of environmentalism, pacifism, and understanding through pictures that transcend the language barrier.","
            6/10
            "
"aeriz","3 June 2003","To design and think of all the characters in this film is sheerly masterfull.  Each spirit has a unique aspect reflecting what they are and how they are different from those around them.  Even the bath house workers, who are more or less one of two races of spirits, have qualities that make them individual from their peers.  This is one of Hayao's greatest creations and a must see even for non-anime lovers.","
            10/10
            "
"mattedesa","24 May 2004","I've never been a big fan of anime.Granted, I've only seen a handful of anime films, but they've never really interested me. So when a friend threw a copy of Spirited Away in my hands and said, ""You've gotta watch this!"" I was less than thrilled, but decided to give it a try.I'm glad I did.The little girl in the movie is made to seem very real. She has all the mannerisms and quirks of a normal, bratty little girl. She is suddenly cast into a surreal world of spirits in which she must be brave and take care of herself.The unique characters and fascinating artwork make this fun to watch. These aren't your stereotypical cutesy anime characters either. The film really branches out and has diverse characters that keep you guessing.If I can think of anything negative about this movie, it might have run on a few minutes too long, but that's a small point, and can easily be overlooked.So, I'm still not going to rush out and watch all the anime films I can, but for those of you who (like me) have decided that you don't care for anime, allow this to be the rare exception.9 of 10","
            10/10
            "
"laxcat","26 October 2002","I smiled the whole movie through. Some smiles were from laughter, some were from enchantment. Many were accompanied with a cocked eyebrow marveling at the bizarreness of it all, but most of my smiles were those of the child inside, for I can't remember the last movie that has been so simply wonderful.This movie's shining praise lies in its ability to stir up enchantment inside even the crankiest cynic. You'll leave the theater feeling eight years old.Yet giggling at mystical creatures' cuteness doesn't begin to fully define this movie's depth. Those who prefer to keep their inner child under lock and key will still appreciate this movie's gorgeous animation, and simply unbelievable strangeness.Like all timeless fairy tales, Spirited Away casts a spell on eyes and ears of all ages.","
            10/10
            "
"mehobulls","18 October 2020","I was blown away by Spirited Away. It took me a few moments after the film had finished to digest what I'd seen. I still don't think I can fully grasp the genius at work here but it is a completely delightful film. The dust mites are great!","
            7/10
            "
"marlyly","4 October 2008","There are plenty of reviews on here saying how great this film is and explaining it's story so I won't do any of that here. I watched this film dubbed in English, so it may have lost some of the magic that certain films only have in their original language, but that still couldn't take away from the actual story in front of me which, if I'm honest, I didn't think was great enough to deserve all these 5 stars. Once you get passed the sheer absurdness of the whole thing, the film is enjoyable and very funny, but that's about it, I wasn't left with any feeling of enlightenment, or that i'd just witnessed one of the greatest films ever made. It's a cute film but that's it really. I'd like to see it again, because I really do wonder whether I've missed something that all these reviewers seem to have seen, but I can't really recommend this film as one of the greatest I've ever seen, because it just isn't. Good for fans of anime. For everyone else, approach with caution.","
            10/10
            "
