"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"jzappa","18 May 2009","Andrew Stanton's rejuvenation of Pixar by deep-sea adventure is a joyous encouragement to expand one's experience and acumen of one's environment and inhabitance. Look at Marlin, Albert Brooks' clownfish protagonist. In the opening scene, his wife is eaten by a barracuda along with all of their eggs, except for one. Marlin finds that egg and promises it he will never leave it, naming it Nemo. His journey is a testament to the catharsis and philanthropic imposition of chaotic situations, ones that happen within the context of the natural pitfalls of one's existential habitat. Parallel to his titular quest for Nemo is Nemo's own quest for the sanctuary of his father, and so in the superconscious of this deep-sea adventure, opposite energies are negotiated. Marlin's principle of orderly civilization, maintained by fear and the haunting wounds of his loss, is converged with the reality of messy nature. Stanton's precept paints the natural world with a wildly natural brush.The Pixar films are the American vanguard's long-overdue equivalent of Japan's Ghibli Studios anime films by Miyazaki and Takahata. The reason is that they are creating a new standard for American family films, filtering out the complacence and tampered ideology of the contemporary cartoon-animated Disney films and the like. This has, naturally, been ignored in pertinence to this particular film: The film's prominent use of clownfish prompted mass purchase of the animal as pets in America, even though the movie portrays the use of fish as pets with strong negativity and saltwater aquariums as elaborately tricky and expensive to maintain. In Vanuatu, clownfish were being caught on a large scale for sale as pets, motivated by the demand.But I believe a lot of kids know better. A movie like Finding Nemo portrays nature not only as something to fear and not only as something to seek out, but both, enmeshed in a sort of way that applies to what these characters, Merlin, Nemo, a flighty little regal tang called Dory with Ellen DeGeneres' voice, learn about themselves. They are oppressed by the sea's natural peril, but transformed by experiencing the very nature of the sea.The film has its handful of cornier moments, bits of humor that are meant more for the clean minds of wholesome children and their mothers, but they do not detract any more than they may in one of Steven Spielberg's more fantastical films for younger audiences. It nonetheless assumes you are absorbed in its world rather than popping it into the VCR during a birthday party. It makes sense, it tells a thematically diverse story, it has lessons, and it's moving. But more than anything, it's fun.","
            10/10
            "
"Special-K88","6 June 2003","Enchanting animated feature about a not so funny clownfish living with the anxiety of being a single father. His parenting skills are suddenly put to the test when circumstances force him to go on an impossible trek through the ocean depths to try and rescue his only son. Yet another engaging, heartfelt tale from Pixar Studios that works just as well for kids as it does for adults; a breathtaking, imaginative view of the aquatic world overflowing with clever ideas, astonishing visuals, along with pleasant humor, aided by a very talented cast of voices. Brooks is simply perfect as a neurotic, overprotective father, DeGeneres even better as his voluble, scatterbrained sidekick; irresistible entertainment for Pixar fans. ***½","
            9/10
            "
"w-08323","6 April 2020","In my opinion, it is my favorite Pixar animation, the story is very full, let people see more than enough.Each role has a distinct personality, my favorite is Nemo's father, his deep love for this son's heart is very touching.","
            10/10
            "
"taylorkingston","18 October 2014","This movie is so adorable. I love it so much, it just makes me so happy every time I see it.Nemo, a young clown fish, goes on the adventure of a lifetime. He lives in a coral reef with his Dad, Marlin. Sadly, Nemo's mother died before he was born. He was eaten by a shark. So Marlin is very over protective. When Marlin finally decided that Nemo could go to school, Nemo goes out of the reef, out into what they call ""The Drop"", which is the dangerous open sea. Nemo wanted to prove to his new friends that he wasn't scared. He goes and touches a boat, which the kids call a butt, very funny by the way, and he gets captured by scuba divers. Nemo then gets sold to a man who owns a dental clinic in Sydney, Australia. Nemo meets some new friends in the tank, and needs their help to get home to his Dad. Meanwhile, Marlin is going on a wild ride with new friend, Dory, who can't remember anything. They travel around the ocean in hopes of finding Nemo. Hence the title of the movie. Eventually, they find each other and it's a sweet and touching moment.Overall, I give this movie a 9 out of 10.","
            9/10
            "
"FiendishDramaturgy","25 December 2003","Finding Nemo was a sheer delight, comparable to Lilo and Stitch, but made more like Toy Story. Pixar has really accomplished a classic telling with this one.Nemo is a small clown fish who is the sole survivor of his clutch. His only living family is his father, as his mother was eaten while defending her clutch of eggs. As a result, his father is a complete almost non-functioning paranoid who would be happy to just live inside his anemone with his sun, and never venture out for anything.This, of course, does not set well with his son, who is your average, adventurous child in every way but one; he has a deformity which gives his paranoid father all the excuses he needs to closet his child and keep him from the world.Stolen from his father's loving and watchful eye by divers (probably American, one of the other fish proclaims) Nemo is taken into the world of humans and deposited inside an aquarium where he will be given as a present to Darla the Fish Killer.Meanwhile, his father races after the boat, loses the trail and must rely on the assistance of Dory, she of the short term memory loss. Ellen DeGeneres as Dory, literally steals the show with her dialog and lines which are hilariously funny. Marlin the clown fish hunts after his son for weeks, swimming hundreds of miles in search of his lost son.I highly recommend this movie to anyone who needs a good laugh, and a good shot of wholesome Disney. I was a bit taken aback by the anti-American line in this movie, considering it IS an American production AND Disney, to boot, but I suppose it is just Disney's little jibe at those who would blame America for everything, when it turns out an Australian was the one who stole Nemo, after all. *shrugs* I don't know, but it did not sit well with me. But it was just one line, and the rest of the movie was wonderful.It rates an 8.9/10 from...the Fiend :.","
            9/10
            "
"CubsandCulture","29 December 2020","The story of this film-about parental, guardian relationships-is strong Pixar material. There's obvious thematic flourishes-like how Gill is too lax, and Marlin is too protective or how Marlin learns to trust Nemo because of his friendship with Dory. As always the voice case is stellar; I legit think Degeneres (and the character lead animator) should have been nominated in best supporting actress at the Oscars, BAFTAs etc. And of course the film is very funny. But it stands out because of how lush the visuals are.Some of this is just the setting but the film fully captures the natural beauty of coral reefs and various ocean locales. You can freeze frame basically any shot and you have a breathtaking landscape. The visual splendor is so strong I fear it sometimes overwhelms the emotional core of the story. It is too easy to get lost in the visuals.","
            8/10
            "
"drqshadow-reviews","9 April 2020","After losing his wife and most of their unborn offspring to a predator's tooth, an overprotective father fish goes out to sea in search of his only child, stolen away on his first day of school.Tons of heart and emotion in this, Pixar's first underwater fetch mission. Unfathomable sights, too, as the screen explodes with hypnotizing colors, impressive environs and staggering changes in scale. The ocean is a marvelous setting for such versatility, not to mention an unusually fresh one, and this team knows when/where to shine the spotlight. It's bright and vibrant like a kids' movie; lush and expansive as an unexplored frontier; sufficiently dangerous to transform any down beat into an opportunity for suspense. There's more than just superficial drama, too, with a deep human experience at its heart: the inner struggle between protecting one's children and allowing them to learn for themselves.Great voice acting all around, from Albert Brooks (the scarred, neurotic dad) to Ellen DeGeneres (comic relief with a side of simple compassion). Fantastic, playful screenwriting that's capable of exploring timeless, meaningful themes without losing the youngsters along the way. Gorgeous visual effects and cinematography, still (somehow) impressive after almost two decades. Finding Nemo does it all, standing tall as a cornerstone of the now-legendary early Pixar filmography. These guys are masters of the craft.","
            10/10
            "
"dee.reid","3 July 2003","and they deliver once again another great animated movie: ""Finding Nemo"".  I really like this movie and the animation.  The animation almost made it feel like you really in the ocean with all the different types of fish and wildlife there.  The story is well-told and quite funny and touching too. No doubt, ""Finding Nemo"" is a winner in my book and rates as the best animated film I have ever seen, second to Hayao Miyazaki's Oscar-winner ""Spirited Away"".10/10","
            8/10
            "
"meeza","15 July 2004","`Finding Mula' should the title for the sequel to `Finding Nemo'. Yea! That's it! Here's the hook: Nemo discovers he has a long lost sister, and daddy Marlin (not Jack Mckeon) are on a quest to find sister Mula. Ok! Ok! I know! Sounds kind of fishy! Actually, the `Finding Mula' I am referring to are the astronomical profits of `Finding Nemo'. This is the supreme jewel from the Disney/Pixar winning collaboration. Oceanography will never be the same because of the film's existentialism cinematography. Moreover, the screenplay of Nemo is in the school of the great Disney comical scribes. The acting voices were also primo! Albert Brooks as the neurotic Marlin was simply in the class of Fisher Island. We should also thank the wit queen Ellen Degeneres for her generosity here for her work as the memory-challenged Dory. It was `adoryble'! All in all, I had a whale of a time watching `Finding Nemo'. **** Good","
            8/10
            "
"TheOneThatYouWanted","23 June 2016","This is Finding Nemo. That's all you have to know. In fact, I'm pretty sure everyone on earth has seen this movie. It is just one of those kind of movies. A touching tale about a little fish named Nemo who is taken by a human in front of his worrywart father, who transverses the ocean itself to find his little boy. I love everything about this movie. The beginning of the film isn't as big of a tear-jerker as some of the other Pixar films, and I think that helps the movie out because everyone and their dog remember the beginning of the movie Up just because of how powerful the first 5 minutes of it is. Finding Nemo on the other hand has perfect pacing. The story is awesome and the characters are great. Finding Nemo is still my all-time favorite Pixar movie to date.","
            8/10
            "
"rannynm","29 October 2012","Finding Nemo, the 2003 film that captured hearts and won the Best Animated Feature Oscar in 2004, has gotten a studio makeover and has been filling movie theaters in its 3-D version. This is a perfect film for you to share with your youngest grandchildren although you should be aware that there are some frightening scenes that 2 and 3-year-olds may find disconcerting. Here is what our KIDS FIRST! Film Critics had to share about the film: ""I thought the 3-D was cool,"" says KIDS FIRST! youth film critic Anthony Aranda, age 10, who goes on to say there wasn't enough of it: "" but they needed to add more 3-D parts to the movie."" Fellow youth film critic Cheyenne Nguyen, age 8, was captivated by the cinematography and visual effects, sharing, ""The clear and crisp color with 3-D is magical. It feels like I am snorkeling and ready to touch these sea creatures."" Morgan Bertsch, age 7, thought that the 3-D makes all the characters really come to life. ""It was amazing. It made you feel like you were really in the ocean. Just keep swimming, just keep swimming."" The father's long journey from the safety of his coral reef home through the vastness of the ocean to where Nemo had been taken in Australia is fraught with danger and even earns him fame among the other creatures of the sea. He gains a sidekick early on his quest whose short-term memory loss balances the mood with heavy doses of humor. Finding Nemo 3D Reviewed by Cheyenne Nguyen and Morgan Bertsch See their full review on video. http://www.youtube.com/watch? v=XRhQ87qMeh0 Watching Finding Nemo 3D by Disney-Pixar is like you are snorkeling and looking through your goggles and enjoying the colorful fish and sea life. This story is about Marlin (voiced by Albert Brooks), an overprotective father of Nemo (voiced by Alexander Gould), a clown fish with a defective fin. It all starts with Coral and Marlin, Nemo's mom and dad looking at all 400 eggs and trying to determine names for each of the eggs. Suddenly, a barracuda comes to the coral and knocks Marlin unconscious. When Marlin wakes up, the reef is empty; with no fish around, the only egg left under the coral is Nemo. Marlin becomes a very protective dad and will not let Nemo out of his sight. However, Nemo is the opposite of his dad. He always wants to swim into the unknown. On the first day of school, Nemo wanders off outside the reef and is captured by a dentist. This starts Marlin's journey to find his son. He swims as fast as he can and asks for help finding Nemo. The only fish that stops to help Marlin is Dory (voice by Ellen DeGeneres). Dory has a big heart and always positive. The only problem is she has short- term memory loss. The story line is the father and son love, unpredictable and very funny. There are so many punch lines in this movie that will keep you laughing throughout the movie. The clear and crisp color with 3-D is magical. It feels like I am snorkeling and ready to touch these sea creatures. I can see the layers of rainbow coral reef, several rows of teeth in the mouth of Bruce the shark, the pelican's beak, and jellyfish seem so soft and real. The best 3-D part is with the whale and the krill swimming toward the audience. I love how production and design make Dory velvety, Marlin and Nemo soft and gummy. The rest of the fish are metallic, typical scaly fish. This makes Dory, Marlin and Nemo more lovable. The sound effects of water sloshing and crashing are very realistic. The only part I did not like is what happens to Nemo's mom. Will Disney come back with Nemo reunited with his mom? The lessons in this movie are Marlin deals with his fear and swims all the way to Australia to find his son, Nemo, and he learns to have faith. My favorite character is Dory with her big heart and Crush the laid-back father turtle and his children. The message of this movie is listens to your parents — they only try to protect you and give you good advice. Parents are alive longer so they know a lot more than their children. I rank this movie five out of five stars. I give this film an age range of 3 and up.","
            8/10
            "
"noralee","22 December 2005","""Finding Nemo"" is a complete joy! It shows the value of using character actors for voices, rather than bimbos and himbos whose faces you can't see anyway. Not only wonderful are Albert Brooks as a worry wart dad (that's not a fish species) and Ellen DeGeneres (whose character is clearly inspired by Ani Di Franco's song ""Little Plastic Castle"": ""They say goldfish have no memory/I guess their lives are much like mine/and the little plastic castle/is a surprise every time/and it's hard to say if they're happy/but they don't seem much to mind.""), but we get to hear real Australian accents via Geoffrey Rush and Eric Bana. Phil Procter (of Firesign Theater) was listed as one of the many ancillary voices -- my husband commented that he could have done all the voices.The side characters are more than charming -- surfer dude tortoises, 12-stepping sharks and dynamic interactions in a prison, er, aquarium. The references to old movies are very funny, including ""The Birds"" and ""Psycho"" (with credited use of that screechy music).As a dentist's daughter, though, I do protest the stereotypes about pain and tooth-pulling. And why do all Disney movies have to have a dead parent? But at least we didn't have to suffer through the usual schmaltzy ballads as surprisingly this isn't a musical. It's worth staying for all the credits as the amusing animation continues to the very end. Though the jokes should appeal to all ages, the toddler running loose in our theater was probably too young, until a character on screen shouted out ""You there, stop!"" and she did, mesmerized wide-mouthed that the movie was talking to her, giving her mother time to catch her and take her outside.(originally written 6/15/2003)","
            5/10
            "
"davispittman","9 April 2017","Finding Nemo is hands down one of my favorite films of all time, and it's not just one of my favorite animated films, but it's one of my favorite films period. The first thing I'd like to cover is the perfect casting for the voices of the characters. Ellen DeGeneres is so perfect to play Dory. Her voice fits the forgetful fish so well! And it works well in the comedic scenes because Ellen is an accomplished comedian, so it makes scenes like speaking in whale hilarious. Albert Brooks is a good fit to voice marlin the clownfish, fits the overprotective nervous single father role well. And the script has such great skillful writing that it gives the characters hilarious lines when it's supposed to be funny, and sentimental/touching when the moment calls for it. The screenplay really did deserve an academy award nomination. The dialogue really gets deep with the character development. It's not just silliness, the movie really focuses on not only the father-son relationship between marlin and Nemo, but also on Dory and her being alone in life and finding solace and peace in the newfound friendship with both marlin and nemo. Animated movies that will please both children and adults like this one is sure to. It's got a little something in it for everyone to enjoy. It's hard for me to believe that there's people out there who still to this day have not seen finding nemo, but I'm sure they're out there, and if you're one of them, go fix this problem! See this great animated classic! 10/10!","
            8/10
            "
"Kdosda_Hegen","2 September 2020","This film is extremely adventurous. The protagonist deals with tons of dangers and all kind of interesting situations in order to fin Nemo. There's also a lot of drama imvolved, which makes it slightly more serious than most other animated films. If you love animated or adventure films, you'll probably love this.","
            9/10
            "
"ShootingShark","25 January 2008","Nemo is a young clownfish who gets caught by a scuba-diver and taken to Sydney. His father, Marlon, with the aid of a forgetful Regal Tang called Dory, must conquer his fears and set out on a dangerous quest across the Great Barrier Reef to rescue his son.Although the storyline may be a little reminiscent of other animated features (Pinnochio, Bambi), this is a charming, visually entrancing fable of piscatorial adventures. It's a little too safe for me - you know Marlon is going to find Nemo and nobody cute is gonna die - but the characters are funny and richly observed and it has enough wacky off-the-wall stuff to keep us chuckling, like the Sharks Anonymous meeting, the fishy notes on dental techniques and the moronic seagulls constantly blabbering, ""Mine !"". Its real strength however is in the imagery; the blues and oranges just leap off the screen as swathes of primary colours and the ocean is simply alive with movement, currents, ripples, bubbles and clouds. Scenes like the jellyfish sequence or the struggle inside the whale are astonishing in their design and visual clarity, and there are some great monster shots, like the barracuda at the start or the anglerfish which nearly eats Marlon. The voice cast of the movie are good, particularly Dafoe as Gill, the slightly-sinister-yet-noble angelfish and Humphries as a crazy shark called Bruce, and the theme of giving children the space to grow is a moving one. Whilst not quite as hip as Shark Tale (made around the same time), this is nevertheless a touching, funny, beautifully animated fable and won an Oscar for Best Animated Feature. Produced by John Lasseter's Pixar Animation Studios, and dedicated to one of its key animators, Glenn McQueen, who died of cancer in 2002.","
            9/10
            "
"doomedmac","20 October 2020","Finding Nemo is very funny and very dramatic. The world-building and drama is excellent.","
            7/10
            "
"rosscinema","7 June 2004","Pixar has created something quite special with this film and I do believe that this deserves to be mention with the best of them although ""Pinocchio"" is still the king. Story takes place on a coral reef in the ocean off of Sidney, Australia where we find a clown fish named Marlin (Albert Brooks) who is always worrying about his son Nemo (Alexander Gould) because he was born with one extra small fin. One day Marlin's worries come true when Nemo is captured by scuba divers and taken away in a boat. Marlin tries to find his son by following the trail of bubbles but they quickly disappear and now he must find another way. *****SPOILER ALERT*****Marlin meets Dory (Ellen DeGeneres) who is a female and blue and also suffers from short term memory loss but she tags along with Marlin to help find his son. Meanwhile, Nemo has landed in a fish tank in a dentist office and he meets Gill (Willem Dafoe) who is a scarred gill fish and he has elaborate plans of escaping the tank and making it to a drain which leads to the ocean. Marlin and Dory while on their trek encounter sharks, poisonous jelly fish, sea turtles, and get swallowed by a whale but manage to escape through the blow hole. They get to the harbor by Sidney and with the help from a pelican they get to the office and see Nemo!This film is co-directed by Andrew Stanton and Lee Unkrich and Stanton has become a very important director for Pixar. Three things stand out from this film for me and the first is the story that Stanton wrote himself. The journey that Marlin and Dory take to find Nemo is seemingly impossible but with the creative story it does manage to happen and it's a lot of fun to watch. Secondly, rarely has a voice in animated features stood out but what DeGeneres accomplishes here is nothing short of memorable. Her voice not only possesses humor but it also makes the audience feel sorrow and pity for Dory and she gives this animated character a new dimension. How can anyone not laugh when she talks whale and all it's dialects? Thirdly and not the least is the jaw dropping animation that is created for this film and the intricate details that take place are nothing short of brilliant. From the school of swerving jelly fish to the slow emergence of the whale from the darkness this film gives animation a depth and dimension that I'm not sure we have seen before, at least not like this! This is a rare visual delight that belongs to be mentioned with the other classic animated features.","
            10/10
            "
"vithiet","16 June 2020","I remember loving it when it came out and after a recent viewing, it hasn't aged a bit and still is one of the best Pixar classics. I would gladly recommend it to any parent with a kid who has never seen it; they would both have a great time watching it together! Bonus: the lack of Disney-style song the kid will want to play on repeat and have the parent wish they'd never showed them the movie.","
            9/10
            "
"valadas","25 February 2004","These more or less anthropomorphic cartoon movies in which animals behave like human beings can convey strong moral messages while at same time amusing your kids a lot. Therefore it's very appropriate to take them along with you. On the other hand they can also feature animals (or some species) as friendly creatures ready to love and be loved and prone to tribulation sometimes too. In this concrete case we have an animal species not very often portrayed: fish. Which can also be nice and attractive like any other animals. I remember now ""Bugs"" another movie featuring a much less attractive species and which was also a good one. If you can make bugs appear as nice beings you can make it with any other kind of animals. Nowadays those movies are all made with the help of computers which makes them much easier to make without by saying this, belittling the directors and other technicians' talents. In this movie fatherly love is the main theme and you can draw the following maxim from the story: kids must obey their parents to avoid getting into trouble. A last word to the images and visual effects. Yes they are beautiful visions of underwater seascape and of the sea bottom, full of colour and fantasy. In conclusion I can say that I've seen better cartoon movies but also some not so good therefore the final conclusion is largely positive.","
            6/10
            "
"Rob_Taylor","1 October 2003","Disney has been a very hit or miss affair recently. The appalling Jungle Book 2 is best forgotten, whilst such delights as Lilo and Stitch and The Emperor's New Groove are to be praised. Finding Nemo falls squarely in the thumbs up zone, so it would seem that the mouse-house is finding its feet again.FN is quite an eye-fest. The animation teams have captured the underwater world with astonishing realism, though the fish characters are, as might be expected, a little bit cartoony. On the whole, though, an amazing piece of technical work.The story is simple and there are plenty of action scenes and sight gags to keep the kids happy. At the same time there are enough adult gags thrown in to keep parents amused and entertained too. There's even a Star Trek reference in the form of the ""Nexus"" (watch it and see!)If I only have one criticism to level at the movie it is this (spoiler!).....After having rescued Nemo, both father and son appear to completely forget about the fish in the dentist's tank and return to their own idyllic existence. There is a short final sequence showing the fish escaping from the tank by themselves, but you'd have thought that Nemo and Marlin would have wanted to at least try and help. A bit puzzling that one, and disappointing in a film that clearly espouses values such as loyalty and friendship. Perhaps I missed something, but that bit messed up an otherwise excellent film.All in all though, great fun for the kids and entertaining for adults too.","
            9/10
            "
"rdoyle29","11 September 2003","Stanton, who helped write ""Toy Story"" and ""Monsters, Inc."", co-wrote and directed this computer-animated comedy-adventure about finding a very small fish in a very large ocean. Marlin (voice of Albert Brooks) is a more-than-slightly paranoid Clown Fish who is extremely devoted to his young son, Nemo (voice of Alexander Gould). Nemo is the only survivor after a hungry barracuda swallowed up Nemo's mother and her other offspring. It's not Marlin's nature to explore unfamiliar waters, but when Nemo is captured by a diver near the Great Barrier Reef and ends up in a dentist's fish tank, Marlin gathers his courage and sets out to find his son. As Marlin searches for his son, he makes friends with a friendly but absent-minded Regal Blue Tang named Dory (voice of Ellen DeGeneres), a Great White Shark named Bruce (voice of Barry Humphries) who is trying to cut fish out of his diet, a beach-rat Sea Tortoise named Crush (voice of Stanton), and Nigel (voice of Geoffrey Rush), a Pelican who can take Marlin's search from the ocean to dry land. ""Finding Nemo""'s impressive voice cast also includes Willem Dafoe, Allison Janney, Eric Bana, Stephen Root, Brad Garrett, and Bruce Spence. 	""Finding Nemo"" is a superb achievement on three distinct levels. First, the look of the film is gorgeous. The Pixar crew has created a fully realized underwater world. The colors are bright and entrancing, while the movement of the fish is so realistic that the viewer never for a second suspends disbelief. The story is beautifully structured. After establishing the relationship between Marlin and Nemo, the film sets up the separate worlds they each inhabit (the ocean and the fish tank). The screenwriters have dreamed up creative plot points, formulating exciting obstacles (like the wrecking of a filtration system, a dangerous jellyfish zone, and a fish-killing eight-year-old) that allow the film to maintain an exciting pace without sacrificing character or humor. Each member of the cast appears to have been hired for their skills as a performer more than for their name recognition. Brooks, DeGeneres, and Dafoe all communicate real emotional truth in their characters, while such talented vocal performers as Root, Rush, and Humphries lend pitch-perfect comedic support. ""Finding Nemo"" is an inventively written, gorgeously drawn, and perfectly acted animated film.","
            6/10
            "
"mrashtastic89","23 June 2021","It's really a cinematic animated masterpiece that the whole family can enjoy. I highly recommend it.","
            10/10
            "
"akshatmahajan","26 March 2022","This movie was in my watchlist from long time and I finally watched it today. Movie was good, the story, the visuals, the concept, the motivation, fun elements, all the things movie had. I wholly enjoyed the movie. Overall, a good watch which you should watch with your family.","
            9/10
            "
"djansen24","13 November 2010","I think what separates Pixar from any other animation studio is that all of the action, technical effects, and dialog serves to connect the audience with the characters. It is not just thrown in for the sake of itself. And therefore they make razor tight stories heart touching and effortless. Finding Nemo is the first absolute masterpiece from Pixar. While the other films have been excellent, this one set a new standard for them. The color palette in the ocean murkiness is fabulous and makes us feel a part of the world we are in. The characters are wonderful. Whether they are on for a moment or throughout the entire movie, you care for them. Yes, they kind of hit you over the head with a message here and there, but that in no way distracts from the enchantment and thrill of this movie. I should call it a fable, because it plays out that way. The basic overriding theme is getting father and son back together. And this is one story all ages can relate to. Who hasn't in their lifetime gotten ""lost"" for a brief moment from their parents? The theme resonates deep with us. The fact that it plays out with technical mastery, bedazzling scenes, flat out hilarious humor, and thrilling action is just icing on the cake. Pixar landed a good story and told it 100% right! A must see!A Note: A couple of scenes are very scary for little little kids. Wait till they are maybe 5 or so before they see it.","
            9/10
            "
"slymusic","9 March 2006","""Finding Nemo"" is a superb motion picture created at Pixar Animation Studios. Make no mistake about it; this movie boasts quite an exciting adventure story that will keep you on the edge of your seat. That's how wonderful it is! (If you have not yet seen this movie, please do not read the next few paragraphs.) The story is about a clown fish named Marlin (voiced by Albert Brooks), whose son Nemo (voiced by Alexander Gould) is snatched away by scuba divers. Marlin meets a friendly, energetic, completely absent-minded blue tang fish named Dory (voiced by Ellen DeGeneres), and together they go on a frantic yet thrilling search for Nemo, all the while meeting a host of friendly & unfriendly characters and risking their lives time and again. Over the course of the movie, Nemo learns to believe in himself and his own strength, and Marlin learns, after going on such a long journey all across the vast ocean, to not be so overprotective of his son. In the end, Marlin tells Nemo to ""go have an adventure."" The following are my favorite highlights from ""Finding Nemo."" Marlin and Dory create a game out of dodging an overwhelming crowd of jellyfish. When the French cleaner shrimp Jacques (voiced by Joe Ranft) spins Nemo around in the fish tank, the accompanying accordion music, typifying the Parisian atmospheres, makes this scene that much funnier. There is much commotion in the dentist's office when the helpful pelican Nigel (voiced by Geoffrey Rush) bursts in and distracts both the dentist (voiced by Bill Hunter) and his freakish niece Darla (voiced by LuLu Ebeling) in order to save Nemo from an early demise. The end credits involve practically all of the main marine characters engaging in some funny antics, and the catchy tune ""Beyond the Sea"" was an excellent choice of musical accompaniment. No sooner do Marlin and Nemo reunite at the end when a huge net swoops onto a massive school of fish, including Dory, and father & son take on a suspenseful moment by coaxing all the fish to swim downward together. There is a wonderful chase sequence, which is actually more hilarious than dangerous, involving Marlin and Dory against a gigantic Austrailian shark named Bruce (voiced by Barry Humphries), who is initially tame until his uproariously funny moment of smelling blood oozing from Dory's snout; equally hilarious are Bruce's two cronies' attempts to console Marlin and Dory through the torpedo chamber. Nemo almost gets himself killed in the tank when he tries to prove his courage, thanks to Gill (voiced by Willem Dafoe), by stopping the motor in the tank filter. And finally, Mr. Ray (voiced by co-writer Bob Peterson), who is one of my favorite characters in the movie, is quite amusing as a schoolteacher who is overly enthusiastic about his subject matter, especially when he's singing while taking his students on a field trip.""Finding Nemo"" is a surefire winner that can be enjoyed by people of all ages. It's quite obvious that the entire team at Pixar put a tremendous amount of effort into making this picture. Executive producer John Lasseter admitted that he knew ""Finding Nemo"" was going to be a smash hit even during its darkest days of production, and he was absolutely right!","
            10/10
            "
"RNMorton","4 October 2005","Animated tale of clownfish dad and son's attempt to find each other after son's capture by Aussie diver. Dad has to cross miles of sea with new friend Dory in tow, while son finds himself part of an aquarium mini-culture devoted to escape. Although he overplays a tad Brooks is right as worrisome father and DeGeneres is spot-on as forgetful Dory. There are portions of this movie that are as inspired as any Disney entry, including the Dory character, the aquarium scenes and the EAC turtles. But I found some other parts tired or forced (particularly the sharks), and generally feel like they were working too hard to pad this out to a 100 minute running time. Watching this (again & again) with my son I find myself skipping through some of the scenes. The final credits are inspired and as good as any part of the movie.","
            9/10
            "
"arielsiere","18 May 2022","Wow a great movie from 2003 along with Brother Bear Marlin and Nemo made they're own first appearance in this movie and the entire movie was excellent and cool for everyone to watch.","
            10/10
            "
"h-62007-26888","13 August 2019","Along with innovative animation back in their day, Pixar has done it again, making a smash hit as fun to watch as it is revolutionary","
            10/10
            "
"PCC0921","26 April 2022","I have always liked this movie, so much so, that myself and my friends, once set up a white bed sheet on a tennis court fence and watched the film outside, with friends and family on a video projector. I also went back to the movie theaters, when Disney re-released the film in 3D, for the 10th anniversary celebration. It shows this film is awesome on all platforms. Ellen DeGeneres had a busy year in 2003. On top of beginning her long running daytime talk show that year, she also was cast as the voice of Dory for this fantastic CGI animated film from Pixar Animation Studios. Her contribution to the film is excellent and she gives her character a great voice. A voice that would return again in the sequel, Finding Dory (2016). This would be Pixar's fifth film for Walt Disney Productions and Finding Nemo (2003), is so good it almost rivals their classic film, Toy Story (1995), almost. It's modern animation at its best.It's the story of a young clownfish, Nemo (voice of Alexander Gould), who gets separated from his family and his attempts to get back home. His father, Marlin (voice of Albert Brooks), goes out on a search to find him. Along the way, both Marlin and Nemo befriend other creatures of the sea, in order to complete their tasks. Many colorful, humorous, creatively conceived characters come into their paths, such as, a pelican, Nigel (Geoffrey Rush), Bubbles, a yellow tang fish (Stephen Root) and Gill, a disfigured moorish idol fish (Willem Dafoe), just to name a few. This animated adventure takes us all the way across the expansive ocean, as the search for the missing Nemo continues. There also is a separate plotline involving a group of fish, that Nemo gets trapped with, in a fish tank, that sits in a dentists office in Sydney, Australia. It's not a horrible place for Nemo, but his fate from this point on could be worse, as the dentist's daughter is a little monster. It's at this point, that we really begin to fear the danger that Nemo faces. It's a fantastic movie and one that works well entertaining people of all ages.","
            7/10
            "
"oneguyrambling","29 November 2010","A young fish is separated from his (single parent) Father fish, who alongside a dizzy female fish must cross vast oceans and various threats and obstacles in order to get him back Out of everything listed here Nemo is the film I have seen most in the last year, I must have now seen it a dozen times, which is not a bad thing.The voice acting is superb, the sea bed scenes look spectacular and the film is paced incredibly well and never seems boring, even though I know exactly what happens next I have seen this so often.It is the bit characters that remain with you with Finding Nemo, the turtles, Bruce the shark and Mr Ray provide much of the funny stuff, and the ever reliable Albert Brooks steps in to make Marlon nervous, paranoid and determined all at once. They even managed to make Ellen Degeneres genuinely likable for the better part of two hours.(And if you're a Dad the last few minutes might have you tearing up.) What you hope kids will learn: For God's sake listen to your parents every now and then. Trust your friends sometimes and never give up.What they'll take away: Gee Dad lighten up yourself sometimes.If you liked this review (or even if you didn't) check out oneguyrambling.com","
            9/10
            "
"TaylorYee94","26 December 2020","Not just computer technique to actualize complicated ocean, sea creatures, and marine algae. How the screenwriter brings each species' characteristics into his or her character. For example, jellyfish having poison and anglerfish leaving in the deep sea and tempting small fishes with the light greatly affect Marlin's adventure. In small scale, octopus shooting ink when scared and vegetarian shark relapsing after smelling blood are fun laughs.","
            9/10
            "
